coin,tf,signal,lev,mode,period,ret,bh_ret,beat_bh,n_trades,win_rate,max_dd
XRP,1h,st2.0,2,L,bear_2024h1,-110.94,-22.7,False,83,0.277,112.53
XRP,1h,st2.0,2,L+S,bear_2024h1,-183.07,-22.7,False,166,0.295,184.18
XRP,1h,st2.0,3,L,bear_2024h1,-166.41,-22.7,False,83,0.277,168.8
XRP,1h,st2.0,3,L+S,bear_2024h1,-274.6,-22.7,False,166,0.295,276.26
XRP,1h,st3.0,1,L,bear_2024h1,-37.13,-22.7,False,44,0.273,36.91
XRP,1h,st3.0,1,L+S,bear_2024h1,-53.97,-22.7,False,88,0.295,57.8
XRP,1h,st3.0,2,L,bear_2024h1,-74.27,-22.7,False,44,0.273,73.82
XRP,1h,st3.0,2,L+S,bear_2024h1,-107.94,-22.7,False,88,0.295,115.6
XRP,1h,st3.0,3,L,bear_2024h1,-111.4,-22.7,False,44,0.273,110.73
XRP,1h,st3.0,3,L+S,bear_2024h1,-161.92,-22.7,False,88,0.295,173.4
XRP,1h,st4.0,1,L,bear_2024h1,-32.59,-22.7,False,28,0.321,30.93
XRP,1h,st4.0,1,L+S,bear_2024h1,-44.1,-22.7,False,57,0.351,47.97
XRP,1h,st4.0,2,L,bear_2024h1,-65.18,-22.7,False,28,0.321,61.87
XRP,1h,st4.0,2,L+S,bear_2024h1,-88.19,-22.7,False,57,0.351,95.94
XRP,1h,st4.0,3,L,bear_2024h1,-97.77,-22.7,False,28,0.321,92.8
XRP,1h,st4.0,3,L+S,bear_2024h1,-132.29,-22.7,False,57,0.351,143.9
XRP,1h,ema20/50,1,L,bull_2023,-2.25,81.6,False,93,0.269,36.2
XRP,1h,ema20/50,1,L+S,bull_2023,-83.38,81.6,False,187,0.267,123.01
XRP,1h,ema20/50,2,L,bull_2023,-4.5,81.6,False,93,0.269,72.4
XRP,1h,ema20/50,2,L+S,bull_2023,-166.76,81.6,False,187,0.267,246.03
XRP,1h,ema20/50,3,L,bull_2023,-6.76,81.6,False,93,0.269,108.61
XRP,1h,ema20/50,3,L+S,bull_2023,-250.13,81.6,False,187,0.267,369.04
XRP,1h,ema50/200,1,L,bull_2023,43.2,81.6,False,25,0.24,16.01
XRP,1h,ema50/200,1,L+S,bull_2023,10.42,81.6,False,51,0.275,41.66
XRP,1h,ema50/200,2,L,bull_2023,86.4,81.6,True,25,0.24,32.02
XRP,1h,ema50/200,2,L+S,bull_2023,20.83,81.6,False,51,0.275,83.32
XRP,1h,ema50/200,3,L,bull_2023,129.6,81.6,True,25,0.24,48.03
XRP,1h,ema50/200,3,L+S,bull_2023,31.25,81.6,False,51,0.275,124.99
XRP,1h,ema10/30,1,L,bull_2023,-26.87,81.6,False,175,0.217,62.3
XRP,1h,ema10/30,1,L+S,bull_2023,-136.61,81.6,False,351,0.219,150.2
XRP,1h,ema10/30,2,L,bull_2023,-53.75,81.6,False,175,0.217,124.6
XRP,1h,ema10/30,2,L+S,bull_2023,-273.22,81.6,False,351,0.219,300.39
XRP,1h,ema10/30,3,L,bull_2023,-80.62,81.6,False,175,0.217,186.9
XRP,1h,ema10/30,3,L+S,bull_2023,-409.83,81.6,False,351,0.219,450.59
XRP,1h,ema20/100,1,L,bull_2023,49.36,81.6,False,63,0.206,32.09
XRP,1h,ema20/100,1,L+S,bull_2023,10.56,81.6,False,127,0.205,64.55
XRP,1h,ema20/100,2,L,bull_2023,98.72,81.6,True,63,0.206,64.19
XRP,1h,ema20/100,2,L+S,bull_2023,21.13,81.6,False,127,0.205,129.1
XRP,1h,ema20/100,3,L,bull_2023,148.08,81.6,True,63,0.206,96.28
XRP,1h,ema20/100,3,L+S,bull_2023,31.69,81.6,False,127,0.205,193.65
XRP,1h,ema5/20,1,L,bull_2023,-39.52,81.6,False,292,0.243,60.0
XRP,1h,ema5/20,1,L+S,bull_2023,-162.85,81.6,False,585,0.226,163.67
XRP,1h,ema5/20,2,L,bull_2023,-79.04,81.6,False,292,0.243,119.99
XRP,1h,ema5/20,2,L+S,bull_2023,-325.7,81.6,False,585,0.226,327.34
XRP,1h,ema5/20,3,L,bull_2023,-118.55,81.6,False,292,0.243,179.99
XRP,1h,ema5/20,3,L+S,bull_2023,-488.54,81.6,False,585,0.226,491.01
XRP,1h,c>ema50,1,L,bull_2023,-65.62,81.6,False,416,0.132,72.44
XRP,1h,c>ema50,1,L+S,bull_2023,-215.18,81.6,False,833,0.136,217.88
XRP,1h,c>ema50,2,L,bull_2023,-131.24,81.6,False,416,0.132,144.89
XRP,1h,c>ema50,2,L+S,bull_2023,-430.36,81.6,False,833,0.136,435.76
XRP,1h,c>ema50,3,L,bull_2023,-196.86,81.6,False,416,0.132,217.33
XRP,1h,c>ema50,3,L+S,bull_2023,-645.54,81.6,False,833,0.136,653.64
XRP,1h,c>ema100,1,L,bull_2023,-43.39,81.6,False,299,0.087,61.79
XRP,1h,c>ema100,1,L+S,bull_2023,-173.27,81.6,False,599,0.1,173.05
XRP,1h,c>ema100,2,L,bull_2023,-86.78,81.6,False,299,0.087,123.58
XRP,1h,c>ema100,2,L+S,bull_2023,-346.54,81.6,False,599,0.1,346.1
XRP,1h,c>ema100,3,L,bull_2023,-130.17,81.6,False,299,0.087,185.36
XRP,1h,c>ema100,3,L+S,bull_2023,-519.8,81.6,False,599,0.1,519.15
XRP,1h,c>ema200,1,L,bull_2023,-14.86,81.6,False,188,0.101,40.86
XRP,1h,c>ema200,1,L+S,bull_2023,-114.58,81.6,False,377,0.106,112.14
XRP,1h,c>ema200,2,L,bull_2023,-29.72,81.6,False,188,0.101,81.72
XRP,1h,c>ema200,2,L+S,bull_2023,-229.15,81.6,False,377,0.106,224.28
XRP,1h,c>ema200,3,L,bull_2023,-44.59,81.6,False,188,0.101,122.58
XRP,1h,c>ema200,3,L+S,bull_2023,-343.73,81.6,False,377,0.106,336.42
XRP,1h,macd12/26,1,L,bull_2023,-12.95,81.6,False,364,0.269,71.9
XRP,1h,macd12/26,1,L+S,bull_2023,-118.79,81.6,False,729,0.277,135.91
XRP,1h,macd12/26,2,L,bull_2023,-25.89,81.6,False,364,0.269,143.8
XRP,1h,macd12/26,2,L+S,bull_2023,-237.59,81.6,False,729,0.277,271.82
XRP,1h,macd12/26,3,L,bull_2023,-38.84,81.6,False,364,0.269,215.7
XRP,1h,macd12/26,3,L+S,bull_2023,-356.38,81.6,False,729,0.277,407.74
XRP,1h,macd26/52,1,L,bull_2023,23.15,81.6,False,159,0.302,22.59
XRP,1h,macd26/52,1,L+S,bull_2023,-36.99,81.6,False,318,0.327,57.3
XRP,1h,macd26/52,2,L,bull_2023,46.3,81.6,False,159,0.302,45.17
XRP,1h,macd26/52,2,L+S,bull_2023,-73.98,81.6,False,318,0.327,114.61
XRP,1h,macd26/52,3,L,bull_2023,69.44,81.6,False,159,0.302,67.76
XRP,1h,macd26/52,3,L+S,bull_2023,-110.96,81.6,False,318,0.327,171.91
XRP,1h,st2.0,1,L,bull_2023,-45.27,81.6,False,166,0.331,50.21
XRP,1h,st2.0,1,L+S,bull_2023,-169.64,81.6,False,333,0.309,171.94
XRP,1h,st2.0,2,L,bull_2023,-90.54,81.6,False,166,0.331,100.42
XRP,1h,st2.0,2,L+S,bull_2023,-339.28,81.6,False,333,0.309,343.89
XRP,1h,st2.0,3,L,bull_2023,-135.81,81.6,False,166,0.331,150.63
XRP,1h,st2.0,3,L+S,bull_2023,-508.92,81.6,False,333,0.309,515.83
XRP,1h,st3.0,1,L,bull_2023,-54.92,81.6,False,89,0.247,66.82
XRP,1h,st3.0,1,L+S,bull_2023,-189.61,81.6,False,179,0.251,194.03
XRP,1h,st3.0,2,L,bull_2023,-109.84,81.6,False,89,0.247,133.64
XRP,1h,st3.0,2,L+S,bull_2023,-379.21,81.6,False,179,0.251,388.07
XRP,1h,st3.0,3,L,bull_2023,-164.76,81.6,False,89,0.247,200.46
XRP,1h,st3.0,3,L+S,bull_2023,-568.82,81.6,False,179,0.251,582.1
XRP,1h,st4.0,1,L,bull_2023,-54.29,81.6,False,62,0.21,67.9
XRP,1h,st4.0,1,L+S,bull_2023,-189.94,81.6,False,125,0.224,194.71
XRP,1h,st4.0,2,L,bull_2023,-108.59,81.6,False,62,0.21,135.81
XRP,1h,st4.0,2,L+S,bull_2023,-379.88,81.6,False,125,0.224,389.41
XRP,1h,st4.0,3,L,bull_2023,-162.88,81.6,False,62,0.21,203.71
XRP,1h,st4.0,3,L+S,bull_2023,-569.82,81.6,False,125,0.224,584.12
XRP,2h,ema20/50,1,L,bear_2026q1,-22.8,-39.4,True,10,0.1,18.68
XRP,2h,ema20/50,1,L+S,bear_2026q1,-4.82,-39.4,True,21,0.238,19.69
XRP,2h,ema20/50,2,L,bear_2026q1,-45.6,-39.4,False,10,0.1,37.37
XRP,2h,ema20/50,2,L+S,bear_2026q1,-9.64,-39.4,True,21,0.238,39.38
XRP,2h,ema20/50,3,L,bear_2026q1,-68.39,-39.4,False,10,0.1,56.05
XRP,2h,ema20/50,3,L+S,bear_2026q1,-14.47,-39.4,True,21,0.238,59.07
XRP,2h,ema50/200,1,L,bear_2026q1,-2.12,-39.4,True,1,0.0,0.0
XRP,2h,ema50/200,1,L+S,bear_2026q1,34.15,-39.4,True,3,0.667,2.12
XRP,2h,ema50/200,2,L,bear_2026q1,-4.25,-39.4,True,1,0.0,0.0
XRP,2h,ema50/200,2,L+S,bear_2026q1,68.29,-39.4,True,3,0.667,4.25
XRP,2h,ema50/200,3,L,bear_2026q1,-6.37,-39.4,True,1,0.0,0.0
XRP,2h,ema50/200,3,L+S,bear_2026q1,102.44,-39.4,True,3,0.667,6.37
XRP,2h,ema10/30,1,L,bear_2026q1,-15.53,-39.4,True,19,0.105,21.7
XRP,2h,ema10/30,1,L+S,bear_2026q1,9.52,-39.4,True,39,0.308,21.61
XRP,2h,ema10/30,2,L,bear_2026q1,-31.05,-39.4,True,19,0.105,43.4
XRP,2h,ema10/30,2,L+S,bear_2026q1,19.04,-39.4,True,39,0.308,43.23
XRP,2h,ema10/30,3,L,bear_2026q1,-46.58,-39.4,False,19,0.105,65.09
XRP,2h,ema10/30,3,L+S,bear_2026q1,28.55,-39.4,True,39,0.308,64.84
XRP,2h,ema20/100,1,L,bear_2026q1,-9.94,-39.4,True,6,0.167,14.93
XRP,2h,ema20/100,1,L+S,bear_2026q1,19.75,-39.4,True,12,0.333,11.82
XRP,2h,ema20/100,2,L,bear_2026q1,-19.89,-39.4,True,6,0.167,29.86
XRP,2h,ema20/100,2,L+S,bear_2026q1,39.5,-39.4,True,12,0.333,23.64
XRP,2h,ema20/100,3,L,bear_2026q1,-29.83,-39.4,True,6,0.167,44.79
XRP,2h,ema20/100,3,L+S,bear_2026q1,59.25,-39.4,True,12,0.333,35.46
XRP,2h,ema5/20,1,L,bear_2026q1,-15.62,-39.4,True,29,0.138,23.53
XRP,2h,ema5/20,1,L+S,bear_2026q1,10.08,-39.4,True,59,0.305,19.98
XRP,2h,ema5/20,2,L,bear_2026q1,-31.23,-39.4,True,29,0.138,47.06
XRP,2h,ema5/20,2,L+S,bear_2026q1,20.16,-39.4,True,59,0.305,39.96
XRP,2h,ema5/20,3,L,bear_2026q1,-46.85,-39.4,False,29,0.138,70.59
XRP,2h,ema5/20,3,L+S,bear_2026q1,30.24,-39.4,True,59,0.305,59.94
XRP,2h,c>ema50,1,L,bear_2026q1,-30.16,-39.4,True,46,0.065,28.65
XRP,2h,c>ema50,1,L+S,bear_2026q1,-19.19,-39.4,True,93,0.172,29.96
XRP,2h,c>ema50,2,L,bear_2026q1,-60.33,-39.4,False,46,0.065,57.3
XRP,2h,c>ema50,2,L+S,bear_2026q1,-38.39,-39.4,True,93,0.172,59.93
XRP,2h,c>ema50,3,L,bear_2026q1,-90.49,-39.4,False,46,0.065,85.95
XRP,2h,c>ema50,3,L+S,bear_2026q1,-57.58,-39.4,False,93,0.172,89.89
XRP,2h,c>ema100,1,L,bear_2026q1,-13.1,-39.4,True,27,0.037,13.43
XRP,2h,c>ema100,1,L+S,bear_2026q1,14.7,-39.4,True,55,0.182,16.03
XRP,2h,c>ema100,2,L,bear_2026q1,-26.2,-39.4,True,27,0.037,26.86
XRP,2h,c>ema100,2,L+S,bear_2026q1,29.4,-39.4,True,55,0.182,32.06
XRP,2h,c>ema100,3,L,bear_2026q1,-39.3,-39.4,True,27,0.037,40.3
XRP,2h,c>ema100,3,L+S,bear_2026q1,44.09,-39.4,True,55,0.182,48.08
XRP,2h,c>ema200,1,L,bear_2026q1,-7.5,-39.4,True,15,0.067,10.34
XRP,2h,c>ema200,1,L+S,bear_2026q1,25.45,-39.4,True,31,0.161,10.79
XRP,2h,c>ema200,2,L,bear_2026q1,-14.99,-39.4,True,15,0.067,20.68
XRP,2h,c>ema200,2,L+S,bear_2026q1,50.9,-39.4,True,31,0.161,21.57
XRP,2h,c>ema200,3,L,bear_2026q1,-22.49,-39.4,True,15,0.067,31.02
XRP,2h,c>ema200,3,L+S,bear_2026q1,76.35,-39.4,True,31,0.161,32.36
XRP,2h,macd12/26,1,L,bear_2026q1,-27.44,-39.4,True,49,0.224,48.62
XRP,2h,macd12/26,1,L+S,bear_2026q1,-14.82,-39.4,True,99,0.303,70.62
XRP,2h,macd12/26,2,L,bear_2026q1,-54.87,-39.4,False,49,0.224,97.24
XRP,2h,macd12/26,2,L+S,bear_2026q1,-29.63,-39.4,True,99,0.303,141.24
XRP,2h,macd12/26,3,L,bear_2026q1,-82.31,-39.4,False,49,0.224,145.87
XRP,2h,macd12/26,3,L+S,bear_2026q1,-44.45,-39.4,False,99,0.303,211.87
XRP,2h,macd26/52,1,L,bear_2026q1,-29.06,-39.4,True,22,0.227,29.27
XRP,2h,macd26/52,1,L+S,bear_2026q1,-17.71,-39.4,True,45,0.333,33.44
XRP,2h,macd26/52,2,L,bear_2026q1,-58.13,-39.4,False,22,0.227,58.53
XRP,2h,macd26/52,2,L+S,bear_2026q1,-35.41,-39.4,True,45,0.333,66.89
XRP,2h,macd26/52,3,L,bear_2026q1,-87.19,-39.4,False,22,0.227,87.8
XRP,2h,macd26/52,3,L+S,bear_2026q1,-53.12,-39.4,False,45,0.333,100.33
XRP,2h,st2.0,1,L,bear_2026q1,-8.63,-39.4,True,23,0.261,17.58
XRP,2h,st2.0,1,L+S,bear_2026q1,20.04,-39.4,True,47,0.404,26.84
XRP,2h,st2.0,2,L,bear_2026q1,-17.27,-39.4,True,23,0.261,35.16
XRP,2h,st2.0,2,L+S,bear_2026q1,40.07,-39.4,True,47,0.404,53.69
XRP,2h,st2.0,3,L,bear_2026q1,-25.9,-39.4,True,23,0.261,52.75
XRP,2h,st2.0,3,L+S,bear_2026q1,60.11,-39.4,True,47,0.404,80.53
XRP,2h,st3.0,1,L,bear_2026q1,-13.23,-39.4,True,12,0.167,14.47
XRP,2h,st3.0,1,L+S,bear_2026q1,13.58,-39.4,True,25,0.36,19.76
XRP,2h,st3.0,2,L,bear_2026q1,-26.47,-39.4,True,12,0.167,28.94
XRP,2h,st3.0,2,L+S,bear_2026q1,27.15,-39.4,True,25,0.36,39.51
XRP,2h,st3.0,3,L,bear_2026q1,-39.7,-39.4,False,12,0.167,43.41
XRP,2h,st3.0,3,L+S,bear_2026q1,40.73,-39.4,True,25,0.36,59.27
XRP,2h,st4.0,1,L,bear_2026q1,-23.32,-39.4,True,9,0.111,22.06
XRP,2h,st4.0,1,L+S,bear_2026q1,-4.45,-39.4,True,19,0.368,21.31
XRP,2h,st4.0,2,L,bear_2026q1,-46.63,-39.4,False,9,0.111,44.13
XRP,2h,st4.0,2,L+S,bear_2026q1,-8.89,-39.4,True,19,0.368,42.63
XRP,2h,st4.0,3,L,bear_2026q1,-69.95,-39.4,False,9,0.111,66.19
XRP,2h,st4.0,3,L+S,bear_2026q1,-13.34,-39.4,True,19,0.368,63.94
XRP,2h,ema20/50,1,L,bear_2025q4,-1.24,-28.9,True,7,0.429,6.56
XRP,2h,ema20/50,1,L+S,bear_2025q4,29.59,-28.9,True,13,0.538,7.23
XRP,2h,ema20/50,2,L,bear_2025q4,-2.48,-28.9,True,7,0.429,13.13
XRP,2h,ema20/50,2,L+S,bear_2025q4,59.18,-28.9,True,13,0.538,14.47
XRP,2h,ema20/50,3,L,bear_2025q4,-3.72,-28.9,True,7,0.429,19.69
XRP,2h,ema20/50,3,L+S,bear_2025q4,88.76,-28.9,True,13,0.538,21.7
XRP,2h,ema50/200,1,L,bear_2025q4,-23.61,-28.9,True,4,0.0,17.09
XRP,2h,ema50/200,1,L+S,bear_2025q4,-14.32,-28.9,True,8,0.25,14.57
XRP,2h,ema50/200,2,L,bear_2025q4,-47.23,-28.9,False,4,0.0,34.17
XRP,2h,ema50/200,2,L+S,bear_2025q4,-28.64,-28.9,True,8,0.25,29.14
XRP,2h,ema50/200,3,L,bear_2025q4,-70.84,-28.9,False,4,0.0,51.26
XRP,2h,ema50/200,3,L+S,bear_2025q4,-42.95,-28.9,False,8,0.25,43.71
XRP,2h,ema10/30,1,L,bear_2025q4,-22.63,-28.9,True,19,0.263,26.96
XRP,2h,ema10/30,1,L+S,bear_2025q4,-14.88,-28.9,True,39,0.333,31.55
XRP,2h,ema10/30,2,L,bear_2025q4,-45.27,-28.9,False,19,0.263,53.91
XRP,2h,ema10/30,2,L+S,bear_2025q4,-29.76,-28.9,False,39,0.333,63.1
XRP,2h,ema10/30,3,L,bear_2025q4,-67.9,-28.9,False,19,0.263,80.87
XRP,2h,ema10/30,3,L+S,bear_2025q4,-44.64,-28.9,False,39,0.333,94.66
XRP,2h,ema20/100,1,L,bear_2025q4,-21.2,-28.9,True,7,0.0,19.45
XRP,2h,ema20/100,1,L+S,bear_2025q4,-9.46,-28.9,True,13,0.231,14.33
XRP,2h,ema20/100,2,L,bear_2025q4,-42.4,-28.9,False,7,0.0,38.9
XRP,2h,ema20/100,2,L+S,bear_2025q4,-18.93,-28.9,True,13,0.231,28.67
XRP,2h,ema20/100,3,L,bear_2025q4,-63.59,-28.9,False,7,0.0,58.35
XRP,2h,ema20/100,3,L+S,bear_2025q4,-28.39,-28.9,True,13,0.231,43.0
XRP,2h,ema5/20,1,L,bear_2025q4,-29.54,-28.9,False,34,0.206,29.03
XRP,2h,ema5/20,1,L+S,bear_2025q4,-28.89,-28.9,True,69,0.246,41.17
XRP,2h,ema5/20,2,L,bear_2025q4,-59.07,-28.9,False,34,0.206,58.06
XRP,2h,ema5/20,2,L+S,bear_2025q4,-57.79,-28.9,False,69,0.246,82.34
XRP,2h,ema5/20,3,L,bear_2025q4,-88.61,-28.9,False,34,0.206,87.09
XRP,2h,ema5/20,3,L+S,bear_2025q4,-86.68,-28.9,False,69,0.246,123.5
XRP,2h,c>ema50,1,L,bear_2025q4,-17.24,-28.9,True,38,0.184,20.79
XRP,2h,c>ema50,1,L+S,bear_2025q4,-3.72,-28.9,True,77,0.221,26.11
XRP,2h,c>ema50,2,L,bear_2025q4,-34.49,-28.9,False,38,0.184,41.59
XRP,2h,c>ema50,2,L+S,bear_2025q4,-7.43,-28.9,True,77,0.221,52.23
XRP,2h,c>ema50,3,L,bear_2025q4,-51.73,-28.9,False,38,0.184,62.38
XRP,2h,c>ema50,3,L+S,bear_2025q4,-11.15,-28.9,True,77,0.221,78.34
XRP,2h,c>ema100,1,L,bear_2025q4,-12.12,-28.9,True,21,0.238,12.83
XRP,2h,c>ema100,1,L+S,bear_2025q4,7.17,-28.9,True,41,0.268,11.73
XRP,2h,c>ema100,2,L,bear_2025q4,-24.25,-28.9,True,21,0.238,25.67
XRP,2h,c>ema100,2,L+S,bear_2025q4,14.35,-28.9,True,41,0.268,23.47
XRP,2h,c>ema100,3,L,bear_2025q4,-36.37,-28.9,False,21,0.238,38.5
XRP,2h,c>ema100,3,L+S,bear_2025q4,21.52,-28.9,True,41,0.268,35.2
XRP,2h,c>ema200,1,L,bear_2025q4,-31.7,-28.9,False,23,0.0,30.12
XRP,2h,c>ema200,1,L+S,bear_2025q4,-30.89,-28.9,False,46,0.13,33.25
XRP,2h,c>ema200,2,L,bear_2025q4,-63.4,-28.9,False,23,0.0,60.24
XRP,2h,c>ema200,2,L+S,bear_2025q4,-61.77,-28.9,False,46,0.13,66.51
XRP,2h,c>ema200,3,L,bear_2025q4,-95.09,-28.9,False,23,0.0,90.36
XRP,2h,c>ema200,3,L+S,bear_2025q4,-92.66,-28.9,False,46,0.13,99.76
XRP,2h,macd12/26,1,L,bear_2025q4,-14.27,-28.9,True,32,0.281,27.14
XRP,2h,macd12/26,1,L+S,bear_2025q4,1.1,-28.9,True,65,0.369,25.87
XRP,2h,macd12/26,2,L,bear_2025q4,-28.53,-28.9,True,32,0.281,54.28
XRP,2h,macd12/26,2,L+S,bear_2025q4,2.2,-28.9,True,65,0.369,51.74
XRP,2h,macd12/26,3,L,bear_2025q4,-42.8,-28.9,False,32,0.281,81.42
XRP,2h,macd12/26,3,L+S,bear_2025q4,3.3,-28.9,True,65,0.369,77.61
XRP,2h,macd26/52,1,L,bear_2025q4,-9.2,-28.9,True,15,0.4,24.5
XRP,2h,macd26/52,1,L+S,bear_2025q4,11.02,-28.9,True,31,0.484,29.09
XRP,2h,macd26/52,2,L,bear_2025q4,-18.4,-28.9,True,15,0.4,49.0
XRP,2h,macd26/52,2,L+S,bear_2025q4,22.03,-28.9,True,31,0.484,58.18
XRP,2h,macd26/52,3,L,bear_2025q4,-27.59,-28.9,True,15,0.4,73.49
XRP,2h,macd26/52,3,L+S,bear_2025q4,33.05,-28.9,True,31,0.484,87.27
XRP,2h,st2.0,1,L,bear_2025q4,-17.33,-28.9,True,19,0.316,22.03
XRP,2h,st2.0,1,L+S,bear_2025q4,-3.63,-28.9,True,38,0.421,14.87
XRP,2h,st2.0,2,L,bear_2025q4,-34.66,-28.9,False,19,0.316,44.05
XRP,2h,st2.0,2,L+S,bear_2025q4,-7.25,-28.9,True,38,0.421,29.74
XRP,2h,st2.0,3,L,bear_2025q4,-51.99,-28.9,False,19,0.316,66.08
XRP,2h,st2.0,3,L+S,bear_2025q4,-10.88,-28.9,True,38,0.421,44.61
XRP,2h,st3.0,1,L,bear_2025q4,-8.5,-28.9,True,9,0.444,11.93
XRP,2h,st3.0,1,L+S,bear_2025q4,14.42,-28.9,True,18,0.5,14.42
XRP,2h,st3.0,2,L,bear_2025q4,-17.0,-28.9,True,9,0.444,23.87
XRP,2h,st3.0,2,L+S,bear_2025q4,28.83,-28.9,True,18,0.5,28.83
XRP,2h,st3.0,3,L,bear_2025q4,-25.49,-28.9,True,9,0.444,35.8
XRP,2h,st3.0,3,L+S,bear_2025q4,43.25,-28.9,True,18,0.5,43.25
XRP,2h,st4.0,1,L,bear_2025q4,-23.37,-28.9,True,9,0.222,25.5
XRP,2h,st4.0,1,L+S,bear_2025q4,-14.76,-28.9,True,17,0.294,32.12
XRP,2h,st4.0,2,L,bear_2025q4,-46.75,-28.9,False,9,0.222,51.01
XRP,2h,st4.0,2,L+S,bear_2025q4,-29.52,-28.9,False,17,0.294,64.24
XRP,2h,st4.0,3,L,bear_2025q4,-70.12,-28.9,False,9,0.222,76.51
XRP,2h,st4.0,3,L+S,bear_2025q4,-44.28,-28.9,False,17,0.294,96.35
XRP,2h,ema20/50,1,L,bull_2025q3,14.02,39.3,False,15,0.267,20.45
XRP,2h,ema20/50,1,L+S,bull_2025q3,-14.87,39.3,False,30,0.233,30.87
XRP,2h,ema20/50,2,L,bull_2025q3,28.04,39.3,False,15,0.267,40.89
XRP,2h,ema20/50,2,L+S,bull_2025q3,-29.74,39.3,False,30,0.233,61.73
XRP,2h,ema20/50,3,L,bull_2025q3,42.05,39.3,True,15,0.267,61.34
XRP,2h,ema20/50,3,L+S,bull_2025q3,-44.61,39.3,False,30,0.233,92.6
XRP,2h,ema50/200,1,L,bull_2025q3,20.95,39.3,False,4,0.5,6.54
XRP,2h,ema50/200,1,L+S,bull_2025q3,1.78,39.3,False,8,0.375,18.93
XRP,2h,ema50/200,2,L,bull_2025q3,41.9,39.3,True,4,0.5,13.08
XRP,2h,ema50/200,2,L+S,bull_2025q3,3.55,39.3,False,8,0.375,37.87
XRP,2h,ema50/200,3,L,bull_2025q3,62.86,39.3,True,4,0.5,19.62
XRP,2h,ema50/200,3,L+S,bull_2025q3,5.33,39.3,False,8,0.375,56.8
XRP,2h,ema10/30,1,L,bull_2025q3,38.44,39.3,False,19,0.211,19.81
XRP,2h,ema10/30,1,L+S,bull_2025q3,30.84,39.3,False,39,0.282,28.37
XRP,2h,ema10/30,2,L,bull_2025q3,76.88,39.3,True,19,0.211,39.62
XRP,2h,ema10/30,2,L+S,bull_2025q3,61.68,39.3,True,39,0.282,56.74
XRP,2h,ema10/30,3,L,bull_2025q3,115.33,39.3,True,19,0.211,59.43
XRP,2h,ema10/30,3,L+S,bull_2025q3,92.51,39.3,True,39,0.282,85.11
XRP,2h,ema20/100,1,L,bull_2025q3,20.28,39.3,False,10,0.2,15.55
XRP,2h,ema20/100,1,L+S,bull_2025q3,-0.76,39.3,False,20,0.2,33.07
XRP,2h,ema20/100,2,L,bull_2025q3,40.57,39.3,True,10,0.2,31.09
XRP,2h,ema20/100,2,L+S,bull_2025q3,-1.52,39.3,False,20,0.2,66.14
XRP,2h,ema20/100,3,L,bull_2025q3,60.85,39.3,True,10,0.2,46.64
XRP,2h,ema20/100,3,L+S,bull_2025q3,-2.28,39.3,False,20,0.2,99.21
XRP,2h,ema5/20,1,L,bull_2025q3,49.53,39.3,True,31,0.387,15.11
XRP,2h,ema5/20,1,L+S,bull_2025q3,58.63,39.3,True,63,0.381,18.58
XRP,2h,ema5/20,2,L,bull_2025q3,99.05,39.3,True,31,0.387,30.22
XRP,2h,ema5/20,2,L+S,bull_2025q3,117.26,39.3,True,63,0.381,37.16
XRP,2h,ema5/20,3,L,bull_2025q3,148.58,39.3,True,31,0.387,45.32
XRP,2h,ema5/20,3,L+S,bull_2025q3,175.89,39.3,True,63,0.381,55.75
XRP,2h,c>ema50,1,L,bull_2025q3,55.23,39.3,True,36,0.306,11.57
XRP,2h,c>ema50,1,L+S,bull_2025q3,63.96,39.3,True,73,0.301,12.7
XRP,2h,c>ema50,2,L,bull_2025q3,110.47,39.3,True,36,0.306,23.14
XRP,2h,c>ema50,2,L+S,bull_2025q3,127.93,39.3,True,73,0.301,25.39
XRP,2h,c>ema50,3,L,bull_2025q3,165.7,39.3,True,36,0.306,34.72
XRP,2h,c>ema50,3,L+S,bull_2025q3,191.89,39.3,True,73,0.301,38.09
XRP,2h,c>ema100,1,L,bull_2025q3,27.12,39.3,False,27,0.185,20.43
XRP,2h,c>ema100,1,L+S,bull_2025q3,10.06,39.3,False,54,0.185,31.24
XRP,2h,c>ema100,2,L,bull_2025q3,54.25,39.3,True,27,0.185,40.85
XRP,2h,c>ema100,2,L+S,bull_2025q3,20.12,39.3,False,54,0.185,62.49
XRP,2h,c>ema100,3,L,bull_2025q3,81.37,39.3,True,27,0.185,61.28
XRP,2h,c>ema100,3,L+S,bull_2025q3,30.18,39.3,False,54,0.185,93.73
XRP,2h,c>ema200,1,L,bull_2025q3,11.22,39.3,False,29,0.103,19.75
XRP,2h,c>ema200,1,L+S,bull_2025q3,-18.48,39.3,False,58,0.121,35.61
XRP,2h,c>ema200,2,L,bull_2025q3,22.44,39.3,False,29,0.103,39.5
XRP,2h,c>ema200,2,L+S,bull_2025q3,-36.96,39.3,False,58,0.121,71.22
XRP,2h,c>ema200,3,L,bull_2025q3,33.66,39.3,False,29,0.103,59.24
XRP,2h,c>ema200,3,L+S,bull_2025q3,-55.44,39.3,False,58,0.121,106.83
XRP,2h,macd12/26,1,L,bull_2025q3,40.37,39.3,True,44,0.409,15.24
XRP,2h,macd12/26,1,L+S,bull_2025q3,39.85,39.3,True,88,0.398,15.11
