entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.3,1.5,2.0,10,20,0.75,2966,58.1,14.0,-21.0,-0.656,-99.66,99.71,7,-1.0
0.5,1.0,1.5,7,30,0.67,2083,59.4,6.3,-11.2,-0.799,-99.67,99.69,8,-1.0
0.3,1.0,2.0,5,30,0.5,3891,67.2,4.5,-10.5,-0.415,-99.67,99.69,6,-1.0
0.3,1.0,0.8,3,30,1.25,6856,45.1,2.7,-2.7,-0.267,-99.67,99.68,14,-1.0
0.3,3.0,1.5,10,20,2.0,2264,33.7,29.0,-16.0,-0.834,-99.7,99.7,22,-1.0
0.3,1.5,1.5,7,20,1.0,3681,50.1,9.8,-11.2,-0.686,-99.72,99.74,13,-1.0
0.3,2.0,1.0,7,20,2.0,4039,33.7,13.3,-7.7,-0.629,-99.72,99.75,15,-1.0
0.3,1.5,0.5,3,30,3.0,7206,25.5,4.2,-1.8,-0.267,-99.75,99.77,21,-1.0
0.3,1.5,2.0,7,30,0.75,2966,58.1,9.8,-14.7,-0.459,-99.77,99.8,7,-1.0
0.3,2.0,0.5,10,10,4.0,6284,20.3,19.0,-6.0,-0.932,-99.79,99.8,33,-1.0
0.3,2.0,0.5,5,20,4.0,6284,20.3,9.5,-3.0,-0.466,-99.79,99.8,33,-1.0
0.3,1.5,0.8,5,20,1.88,5612,34.6,7.0,-4.5,-0.525,-99.8,99.81,17,-1.0
0.3,3.0,1.5,7,30,2.0,2264,33.7,20.3,-11.2,-0.584,-99.8,99.8,22,-1.0
0.3,1.5,0.8,10,10,1.88,5612,34.6,14.0,-9.0,-1.049,-99.8,99.81,17,-1.0
0.3,3.0,0.8,7,20,3.75,3672,20.9,20.3,-6.3,-0.737,-99.81,99.82,35,-1.0
0.3,1.5,1.5,5,30,1.0,3681,50.1,7.0,-8.0,-0.49,-99.82,99.84,13,-1.0
0.5,1.5,1.0,10,30,1.5,2141,41.0,14.0,-11.0,-0.759,-99.82,99.83,14,-1.0
0.3,1.0,0.8,10,10,1.25,6856,45.1,9.0,-9.0,-0.89,-99.83,99.83,14,-1.0
0.3,2.0,1.0,5,30,2.0,4039,33.7,9.5,-5.5,-0.449,-99.83,99.85,15,-1.0
0.3,1.0,0.8,5,20,1.25,6856,45.1,4.5,-4.5,-0.445,-99.83,99.83,14,-1.0
0.5,1.5,0.8,10,30,1.88,2303,35.9,14.0,-9.0,-0.751,-99.84,99.85,18,-1.0
0.5,1.0,1.0,10,30,1.0,2370,51.2,9.0,-11.0,-0.764,-99.85,99.86,9,-1.0
0.5,3.0,0.8,10,30,3.75,1862,21.5,29.0,-9.0,-0.816,-99.86,99.86,22,-1.0
0.5,3.0,1.0,10,30,3.0,1683,25.3,29.0,-11.0,-0.875,-99.87,99.88,22,-1.0
0.3,1.5,1.0,7,20,1.5,4869,40.5,9.8,-7.7,-0.609,-99.87,99.89,12,-1.0
0.5,2.0,2.0,10,30,1.0,1437,50.2,19.0,-21.0,-0.93,-99.87,99.87,8,-1.0
0.5,3.0,0.5,10,30,6.0,2201,14.9,29.0,-6.0,-0.8,-99.88,99.88,39,-1.0
0.3,1.5,0.5,10,10,3.0,7206,25.5,14.0,-6.0,-0.89,-99.88,99.88,21,-1.0
0.3,1.5,0.5,5,20,3.0,7206,25.5,7.0,-3.0,-0.445,-99.88,99.88,21,-1.0
0.3,1.0,0.5,3,30,2.0,8463,34.2,2.7,-1.8,-0.26,-99.89,99.89,19,-1.0
0.3,3.0,0.8,5,30,3.75,3672,20.9,14.5,-4.5,-0.526,-99.89,99.89,35,-1.0
0.5,1.5,2.0,10,30,0.75,1624,57.3,14.0,-21.0,-0.935,-99.89,99.9,8,-1.0
0.5,1.5,0.5,10,30,3.0,2574,26.1,14.0,-6.0,-0.779,-99.9,99.9,20,-1.0
