entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.0,2.0,1.0,3,30,2.0,1002,38.1,5.7,-3.3,0.131,36.12,37.14,14,0.973
1.5,2.0,1.5,5,10,1.33,354,50.8,9.5,-8.0,0.898,35.57,7.06,8,5.039
1.0,2.0,0.5,7,10,4.0,1095,25.8,13.3,-4.2,0.307,35.54,25.21,18,1.409
1.5,1.5,0.8,3,20,1.88,369,45.3,4.2,-2.7,0.423,35.42,7.39,8,4.79
1.0,1.5,0.8,5,20,1.88,1073,40.6,7.0,-4.5,0.173,35.35,38.22,12,0.925
1.0,1.5,0.8,10,10,1.88,1073,40.6,14.0,-9.0,0.346,35.35,38.22,12,0.925
1.5,1.0,2.0,10,30,0.5,359,71.9,9.0,-21.0,0.56,35.17,45.74,5,0.769
1.0,1.0,1.0,7,30,1.0,1086,56.2,6.3,-7.7,0.164,34.56,69.95,8,0.494
1.5,1.0,0.8,3,30,1.25,376,55.1,2.7,-2.7,0.273,34.38,10.13,8,3.394
1.0,1.0,1.0,10,20,1.0,1086,56.2,9.0,-11.0,0.234,34.1,68.09,8,0.501
1.0,3.0,0.5,10,10,6.0,1050,18.2,29.0,-6.0,0.367,33.73,29.35,26,1.149
1.0,3.0,0.5,5,20,6.0,1050,18.2,14.5,-3.0,0.183,33.73,29.35,26,1.149
1.5,3.0,1.5,5,10,2.0,341,39.6,14.5,-8.0,0.908,33.48,10.69,12,3.132
1.5,3.0,1.0,3,20,3.0,353,31.2,8.7,-3.3,0.439,33.43,8.68,12,3.851
1.5,1.0,1.0,5,20,1.0,374,59.1,4.5,-5.5,0.409,33.35,14.84,8,2.248
1.5,1.0,1.0,10,10,1.0,374,59.1,9.0,-11.0,0.818,33.35,14.84,8,2.248
1.0,2.0,1.5,3,20,1.33,936,47.4,5.7,-4.8,0.181,33.24,31.3,10,1.062
1.0,2.0,0.8,10,20,2.5,1047,33.2,19.0,-9.0,0.307,32.62,66.97,12,0.487
1.5,1.5,1.0,3,20,1.5,365,49.3,4.2,-3.3,0.399,32.4,8.34,8,3.883
1.5,1.5,0.5,5,10,3.0,375,37.6,7.0,-3.0,0.76,32.38,5.49,10,5.901
