entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,1.5,1.5,3,20,1.0,7093,49.8,4.2,-4.8,-0.317,-99.17,99.21,15,-1.0
0.3,1.0,0.8,3,10,1.25,15835,44.4,2.7,-2.7,-0.3,-99.18,99.2,13,-1.0
1.0,1.5,2.0,7,20,0.75,3278,57.6,9.8,-14.7,-0.589,-99.2,99.43,9,-0.998
0.5,2.0,2.0,3,30,1.0,4863,50.2,5.7,-6.3,-0.279,-99.23,99.43,13,-0.998
0.3,2.0,1.5,3,20,1.33,6635,42.5,5.7,-4.8,-0.34,-99.24,99.25,15,-1.0
0.3,1.5,1.5,5,10,1.0,8206,49.6,7.0,-8.0,-0.566,-99.24,99.25,15,-1.0
0.8,1.5,1.0,7,20,1.5,5646,42.0,9.8,-7.7,-0.357,-99.24,99.29,15,-0.999
0.8,1.0,0.5,5,30,2.0,6981,37.1,4.5,-3.0,-0.214,-99.25,99.33,19,-0.999
0.5,3.0,1.0,10,10,3.0,5857,25.8,29.0,-11.0,-0.688,-99.27,99.3,22,-1.0
0.5,3.0,1.0,5,20,3.0,5857,25.8,14.5,-5.5,-0.344,-99.27,99.3,22,-1.0
0.5,1.5,0.8,3,20,1.88,9888,35.7,4.2,-2.7,-0.238,-99.27,99.29,21,-1.0
0.3,3.0,2.0,3,30,1.5,3816,39.7,8.7,-6.3,-0.349,-99.27,99.4,15,-0.999
0.5,2.0,0.5,5,20,4.0,10391,22.3,9.5,-3.0,-0.21,-99.28,99.36,34,-0.999
0.5,2.0,0.5,10,10,4.0,10391,22.3,19.0,-6.0,-0.421,-99.28,99.36,34,-0.999
1.0,1.0,1.0,5,30,1.0,4297,51.5,4.5,-5.5,-0.345,-99.28,99.4,11,-0.999
0.5,2.0,1.0,7,10,2.0,7573,33.8,13.3,-7.7,-0.607,-99.3,99.32,21,-1.0
0.5,1.5,1.0,3,20,1.5,8900,40.4,4.2,-3.3,-0.266,-99.31,99.33,20,-1.0
0.5,1.0,2.0,5,10,0.5,7608,65.8,4.5,-10.5,-0.628,-99.31,99.34,7,-1.0
0.3,2.0,0.5,3,20,4.0,13352,21.6,5.7,-1.8,-0.178,-99.34,99.42,34,-0.999
0.8,1.5,1.5,7,20,1.0,4945,51.4,9.8,-11.2,-0.396,-99.34,99.44,10,-0.999
