entry_dt,exit_dt,side,result,pnl_pct
2024-12-30 22:15:00+00:00,2024-12-31 08:15:00+00:00,short,loss,-2.8806
2024-12-31 08:30:00+00:00,2024-12-31 08:45:00+00:00,long,loss,-1.6951
2025-01-01 14:00:00+00:00,2025-01-01 14:15:00+00:00,long,loss,-1.2851
2025-01-03 14:30:00+00:00,2025-01-03 14:45:00+00:00,long,loss,-1.3363
2025-01-05 08:30:00+00:00,2025-01-05 14:15:00+00:00,short,win,1.1168
2025-01-10 15:45:00+00:00,2025-01-10 17:45:00+00:00,short,loss,-3.578
2025-01-10 17:45:00+00:00,2025-01-10 18:30:00+00:00,long,loss,-3.5988
2025-01-12 13:45:00+00:00,2025-01-12 15:15:00+00:00,long,win,1.543
2025-01-12 22:00:00+00:00,2025-01-12 23:30:00+00:00,short,loss,-1.1478
2025-01-13 00:30:00+00:00,2025-01-13 01:00:00+00:00,long,loss,-1.6463
2025-01-13 02:15:00+00:00,2025-01-13 04:15:00+00:00,short,loss,-1.9264
2025-01-13 21:00:00+00:00,2025-01-14 08:00:00+00:00,long,win,5.768
2025-01-15 12:15:00+00:00,2025-01-15 12:30:00+00:00,short,loss,-1.2189
2025-01-15 12:30:00+00:00,2025-01-15 13:30:00+00:00,long,win,2.332
2025-01-16 09:15:00+00:00,2025-01-16 10:15:00+00:00,short,loss,-1.4103
2025-01-16 17:30:00+00:00,2025-01-17 01:30:00+00:00,long,win,4.6717
2025-01-18 04:30:00+00:00,2025-01-18 08:00:00+00:00,short,win,3.2622
2025-01-18 14:00:00+00:00,2025-01-18 16:30:00+00:00,long,loss,-1.8084
2025-01-19 22:15:00+00:00,2025-01-19 22:45:00+00:00,short,win,5.6149
2025-01-20 07:00:00+00:00,2025-01-20 07:45:00+00:00,long,loss,-4.8794
2025-01-20 17:30:00+00:00,2025-01-20 17:45:00+00:00,short,loss,-7.4531
2025-01-21 11:30:00+00:00,2025-01-21 14:45:00+00:00,long,loss,-2.2688
2025-01-23 14:45:00+00:00,2025-01-23 15:00:00+00:00,long,loss,-2.7792
2025-01-24 22:30:00+00:00,2025-01-25 15:15:00+00:00,short,cross_exit,0.7667
2025-01-26 01:15:00+00:00,2025-01-26 03:30:00+00:00,short,loss,-0.8637
2025-01-26 03:45:00+00:00,2025-01-26 09:15:00+00:00,long,loss,-0.8844
2025-01-26 10:00:00+00:00,2025-01-26 13:00:00+00:00,short,loss,-0.8665
2025-01-26 21:45:00+00:00,2025-01-26 23:00:00+00:00,short,win,1.2687
2025-01-27 15:30:00+00:00,2025-01-27 16:30:00+00:00,long,loss,-3.4015
2025-01-27 16:45:00+00:00,2025-01-27 20:30:00+00:00,short,loss,-3.4081
2025-01-27 21:00:00+00:00,2025-01-27 21:30:00+00:00,long,loss,-3.0262
2025-01-29 05:15:00+00:00,2025-01-29 08:00:00+00:00,long,win,2.3581
2025-01-29 14:15:00+00:00,2025-01-29 17:30:00+00:00,short,loss,-1.3764
2025-01-31 18:30:00+00:00,2025-01-31 20:15:00+00:00,short,win,3.825
2025-02-04 06:30:00+00:00,2025-02-04 08:30:00+00:00,short,win,4.6358
2025-02-06 16:00:00+00:00,2025-02-06 18:15:00+00:00,short,win,3.8774
2025-02-07 03:15:00+00:00,2025-02-07 06:15:00+00:00,long,loss,-1.9091
2025-02-08 18:45:00+00:00,2025-02-09 03:30:00+00:00,long,win,1.6998
2025-02-09 12:15:00+00:00,2025-02-09 13:30:00+00:00,short,win,1.4964
2025-02-10 00:45:00+00:00,2025-02-10 01:30:00+00:00,long,loss,-2.0098
2025-02-11 13:30:00+00:00,2025-02-11 14:00:00+00:00,short,win,1.8583
2025-02-12 17:15:00+00:00,2025-02-12 18:30:00+00:00,long,loss,-2.8946
2025-02-13 06:15:00+00:00,2025-02-13 08:45:00+00:00,short,win,2.3259
2025-02-13 21:45:00+00:00,2025-02-14 14:45:00+00:00,long,win,2.9895
2025-02-17 14:15:00+00:00,2025-02-17 15:30:00+00:00,long,loss,-1.1552
2025-02-17 15:45:00+00:00,2025-02-17 20:45:00+00:00,short,loss,-1.3807
2025-02-18 02:15:00+00:00,2025-02-18 05:15:00+00:00,long,loss,-1.1572
2025-02-18 06:00:00+00:00,2025-02-18 07:30:00+00:00,short,loss,-1.0868
2025-02-18 12:45:00+00:00,2025-02-18 14:30:00+00:00,long,loss,-1.1124
2025-02-18 15:45:00+00:00,2025-02-18 17:15:00+00:00,short,win,2.966
2025-02-19 00:00:00+00:00,2025-02-19 14:30:00+00:00,long,win,3.3061
2025-02-21 17:15:00+00:00,2025-02-21 19:00:00+00:00,short,win,4.3218
2025-02-24 00:00:00+00:00,2025-02-24 00:30:00+00:00,long,loss,-1.0033
2025-02-27 06:45:00+00:00,2025-02-27 14:30:00+00:00,long,loss,-2.513
2025-02-27 16:00:00+00:00,2025-02-27 19:30:00+00:00,short,win,5.5021
2025-02-28 15:00:00+00:00,2025-03-01 02:30:00+00:00,long,win,7.7754
2025-03-01 13:30:00+00:00,2025-03-01 16:00:00+00:00,short,loss,-1.668
2025-03-02 15:30:00+00:00,2025-03-02 15:45:00+00:00,long,loss,-2.8629
2025-03-03 09:15:00+00:00,2025-03-03 11:00:00+00:00,short,loss,-2.7469
2025-03-03 11:15:00+00:00,2025-03-03 14:30:00+00:00,long,loss,-2.5177
2025-03-03 15:00:00+00:00,2025-03-03 18:15:00+00:00,short,win,7.9499
2025-03-04 18:15:00+00:00,2025-03-04 19:00:00+00:00,long,win,8.8772
2025-03-06 13:00:00+00:00,2025-03-06 15:00:00+00:00,short,loss,-2.1662
2025-03-07 16:45:00+00:00,2025-03-07 17:45:00+00:00,short,loss,-4.5312
2025-03-10 11:45:00+00:00,2025-03-10 12:30:00+00:00,long,loss,-3.3558
2025-03-10 14:00:00+00:00,2025-03-10 18:45:00+00:00,short,win,8.0278
2025-03-11 05:30:00+00:00,2025-03-11 09:30:00+00:00,long,win,5.6716
2025-03-12 15:15:00+00:00,2025-03-12 16:00:00+00:00,short,loss,-3.4003
2025-03-14 02:45:00+00:00,2025-03-14 03:45:00+00:00,long,loss,-1.8293
2025-03-15 08:15:00+00:00,2025-03-15 11:30:00+00:00,short,loss,-1.0811
2025-03-16 05:15:00+00:00,2025-03-16 07:00:00+00:00,long,loss,-0.8756
2025-03-16 09:15:00+00:00,2025-03-16 11:00:00+00:00,short,win,1.41
2025-03-16 18:30:00+00:00,2025-03-16 19:00:00+00:00,long,loss,-2.3918
2025-03-16 19:00:00+00:00,2025-03-17 03:45:00+00:00,short,cross_exit,-1.8102
2025-03-17 16:15:00+00:00,2025-03-18 01:30:00+00:00,long,cross_exit,-2.232
2025-03-18 01:30:00+00:00,2025-03-18 02:15:00+00:00,short,loss,-1.4767
2025-03-18 23:30:00+00:00,2025-03-19 08:00:00+00:00,long,win,2.5985
2025-03-20 11:15:00+00:00,2025-03-20 13:30:00+00:00,short,loss,-1.4968
2025-03-20 14:15:00+00:00,2025-03-20 15:00:00+00:00,long,loss,-1.879
2025-03-20 15:45:00+00:00,2025-03-21 13:30:00+00:00,short,win,4.627
2025-03-25 00:00:00+00:00,2025-03-25 03:30:00+00:00,short,win,2.7831
2025-03-25 11:45:00+00:00,2025-03-25 12:30:00+00:00,long,loss,-1.2447
2025-03-26 00:00:00+00:00,2025-03-26 00:30:00+00:00,short,loss,-1.5693
2025-03-26 00:30:00+00:00,2025-03-26 02:45:00+00:00,long,loss,-1.5816
2025-03-26 07:00:00+00:00,2025-03-26 13:15:00+00:00,long,loss,-1.1304
2025-03-26 13:45:00+00:00,2025-03-26 14:00:00+00:00,short,loss,-1.6007
2025-03-30 14:00:00+00:00,2025-03-30 14:45:00+00:00,short,loss,-1.2304
2025-04-02 09:45:00+00:00,2025-04-02 11:45:00+00:00,long,loss,-1.5575
2025-04-02 22:00:00+00:00,2025-04-03 14:45:00+00:00,short,win,8.1624
2025-04-03 23:45:00+00:00,2025-04-04 01:45:00+00:00,long,loss,-1.7557
2025-04-04 11:30:00+00:00,2025-04-04 11:45:00+00:00,short,loss,-2.538
2025-04-06 07:45:00+00:00,2025-04-06 13:15:00+00:00,short,win,1.4063
2025-04-07 14:30:00+00:00,2025-04-08 09:45:00+00:00,long,cross_exit,0.7436
2025-04-08 09:45:00+00:00,2025-04-08 11:30:00+00:00,short,loss,-1.917
2025-04-08 11:45:00+00:00,2025-04-08 13:30:00+00:00,long,loss,-1.9228
2025-04-08 15:00:00+00:00,2025-04-08 17:00:00+00:00,short,win,5.4159
2025-04-09 07:45:00+00:00,2025-04-09 11:00:00+00:00,long,loss,-3.0689
2025-04-09 11:45:00+00:00,2025-04-09 12:45:00+00:00,short,loss,-3.174
2025-04-09 13:45:00+00:00,2025-04-09 14:45:00+00:00,long,loss,-3.3123
2025-04-11 03:30:00+00:00,2025-04-11 08:00:00+00:00,long,win,3.7418
2025-04-13 05:45:00+00:00,2025-04-13 13:45:00+00:00,short,win,3.2961
2025-04-14 02:15:00+00:00,2025-04-14 06:00:00+00:00,long,loss,-2.657
2025-04-16 12:15:00+00:00,2025-04-16 12:45:00+00:00,long,loss,-1.289
2025-04-17 14:45:00+00:00,2025-04-17 15:00:00+00:00,short,loss,-1.3529
2025-04-17 15:00:00+00:00,2025-04-17 18:15:00+00:00,long,win,2.6219
2025-04-20 20:15:00+00:00,2025-04-20 22:00:00+00:00,long,loss,-0.9057
2025-04-23 15:30:00+00:00,2025-04-23 16:00:00+00:00,short,loss,-2.4958
2025-04-24 15:00:00+00:00,2025-04-24 17:15:00+00:00,long,loss,-1.6255
2025-04-26 22:30:00+00:00,2025-04-27 01:00:00+00:00,long,win,1.2964
2025-04-27 03:45:00+00:00,2025-04-27 18:45:00+00:00,short,cross_exit,-0.5309
2025-04-27 23:00:00+00:00,2025-04-28 01:15:00+00:00,short,win,1.63
2025-04-28 05:45:00+00:00,2025-04-28 09:00:00+00:00,long,win,1.9586
2025-04-28 15:45:00+00:00,2025-04-28 19:00:00+00:00,short,loss,-1.9287
2025-04-28 20:45:00+00:00,2025-04-29 01:00:00+00:00,long,win,2.5826
2025-04-29 21:45:00+00:00,2025-04-29 22:15:00+00:00,short,win,2.3131
2025-04-30 04:45:00+00:00,2025-04-30 07:00:00+00:00,long,loss,-1.1736
2025-04-30 13:15:00+00:00,2025-04-30 13:30:00+00:00,short,win,2.1453
2025-05-05 18:45:00+00:00,2025-05-05 19:45:00+00:00,long,loss,-1.3238
2025-05-05 20:45:00+00:00,2025-05-05 21:00:00+00:00,short,cross_exit,-1.2363
2025-05-06 16:00:00+00:00,2025-05-06 16:45:00+00:00,long,loss,-1.4377
2025-05-07 18:15:00+00:00,2025-05-07 21:15:00+00:00,short,loss,-1.5529
2025-05-07 21:45:00+00:00,2025-05-08 01:00:00+00:00,long,win,3.0996
2025-05-11 07:45:00+00:00,2025-05-11 08:00:00+00:00,short,loss,-1.2717
2025-05-14 03:00:00+00:00,2025-05-14 09:00:00+00:00,short,win,2.0885
2025-05-14 12:00:00+00:00,2025-05-14 13:30:00+00:00,long,loss,-1.1292
2025-05-14 14:15:00+00:00,2025-05-14 16:00:00+00:00,short,loss,-1.4761
2025-05-15 16:15:00+00:00,2025-05-15 19:15:00+00:00,long,loss,-1.8269
2025-05-19 03:45:00+00:00,2025-05-19 06:30:00+00:00,short,win,3.7568
2025-05-19 15:30:00+00:00,2025-05-20 00:00:00+00:00,long,win,3.0828
2025-05-20 08:45:00+00:00,2025-05-20 13:30:00+00:00,short,win,2.4996
2025-05-20 17:15:00+00:00,2025-05-20 18:45:00+00:00,long,loss,-1.6078
2025-05-21 10:00:00+00:00,2025-05-21 12:15:00+00:00,short,loss,-1.4762
2025-05-24 22:45:00+00:00,2025-05-25 00:30:00+00:00,short,win,1.8219
2025-05-29 05:00:00+00:00,2025-05-29 07:15:00+00:00,short,cross_exit,-1.2757
2025-05-29 07:15:00+00:00,2025-05-29 10:45:00+00:00,long,win,1.8437
2025-05-29 14:15:00+00:00,2025-05-29 14:45:00+00:00,short,loss,-1.48
2025-05-31 14:00:00+00:00,2025-06-01 01:45:00+00:00,long,loss,-0.9423
2025-06-01 02:15:00+00:00,2025-06-01 03:45:00+00:00,short,loss,-0.919
2025-06-01 04:45:00+00:00,2025-06-01 06:00:00+00:00,long,loss,-0.8477
2025-06-01 07:00:00+00:00,2025-06-01 09:30:00+00:00,short,win,1.1869
2025-06-01 14:30:00+00:00,2025-06-01 16:00:00+00:00,long,win,1.5658
2025-06-02 05:00:00+00:00,2025-06-02 06:45:00+00:00,short,loss,-0.9921
2025-06-02 07:15:00+00:00,2025-06-02 08:15:00+00:00,long,win,1.6051
2025-06-02 09:45:00+00:00,2025-06-02 13:45:00+00:00,short,win,2.1159
2025-06-03 08:15:00+00:00,2025-06-03 09:30:00+00:00,short,loss,-0.899
2025-06-03 23:30:00+00:00,2025-06-04 01:15:00+00:00,short,loss,-1.1928
2025-06-04 10:15:00+00:00,2025-06-04 11:15:00+00:00,long,loss,-0.841
2025-06-04 11:30:00+00:00,2025-06-04 13:45:00+00:00,short,win,1.4035
2025-06-05 04:45:00+00:00,2025-06-05 05:15:00+00:00,long,loss,-0.8078
2025-06-05 12:30:00+00:00,2025-06-05 13:45:00+00:00,long,loss,-0.8896
2025-06-05 14:45:00+00:00,2025-06-05 16:45:00+00:00,short,win,2.8766
2025-06-06 06:15:00+00:00,2025-06-06 11:15:00+00:00,long,win,2.0674
2025-06-09 00:15:00+00:00,2025-06-09 09:15:00+00:00,short,loss,-0.9066
2025-06-09 09:30:00+00:00,2025-06-09 10:00:00+00:00,long,win,1.4182
2025-06-10 14:30:00+00:00,2025-06-10 15:00:00+00:00,short,loss,-1.369
2025-06-10 19:30:00+00:00,2025-06-10 19:45:00+00:00,long,loss,-1.5645
2025-06-12 17:45:00+00:00,2025-06-12 18:15:00+00:00,long,loss,-1.4267
2025-06-14 22:00:00+00:00,2025-06-15 09:00:00+00:00,long,loss,-1.1703
2025-06-15 09:15:00+00:00,2025-06-15 10:45:00+00:00,short,loss,-0.8107
2025-06-15 14:00:00+00:00,2025-06-15 19:30:00+00:00,long,loss,-0.9085
2025-06-15 20:15:00+00:00,2025-06-15 21:00:00+00:00,short,win,1.398
2025-06-16 00:30:00+00:00,2025-06-16 01:00:00+00:00,long,loss,-1.119
2025-06-16 01:15:00+00:00,2025-06-16 01:30:00+00:00,short,loss,-1.1768
2025-06-16 01:30:00+00:00,2025-06-16 05:00:00+00:00,long,win,2.2455
2025-06-17 00:30:00+00:00,2025-06-17 01:30:00+00:00,short,loss,-1.949
2025-06-18 04:00:00+00:00,2025-06-18 06:45:00+00:00,long,loss,-1.1188
2025-06-18 09:30:00+00:00,2025-06-18 13:00:00+00:00,short,win,1.7102
2025-06-20 15:15:00+00:00,2025-06-20 17:15:00+00:00,short,win,2.9355
2025-06-21 10:00:00+00:00,2025-06-21 11:00:00+00:00,long,loss,-0.6587
2025-06-21 15:15:00+00:00,2025-06-21 16:00:00+00:00,short,loss,-0.7955
2025-06-23 01:00:00+00:00,2025-06-23 13:30:00+00:00,long,win,4.2594
2025-06-23 16:30:00+00:00,2025-06-23 17:00:00+00:00,short,loss,-2.2896
2025-06-23 17:30:00+00:00,2025-06-23 21:15:00+00:00,long,win,5.1095
2025-06-26 10:30:00+00:00,2025-06-26 14:30:00+00:00,short,loss,-0.9948
2025-06-29 17:30:00+00:00,2025-06-29 18:30:00+00:00,short,loss,-0.8655
2025-06-29 22:45:00+00:00,2025-06-30 00:15:00+00:00,long,win,1.4229
2025-06-30 07:15:00+00:00,2025-06-30 11:30:00+00:00,short,loss,-0.8122
2025-07-09 08:00:00+00:00,2025-07-09 09:00:00+00:00,long,loss,-0.6609
2025-07-09 09:00:00+00:00,2025-07-09 09:45:00+00:00,short,loss,-0.6406
2025-07-12 13:15:00+00:00,2025-07-12 14:00:00+00:00,short,loss,-0.8496
2025-07-14 15:45:00+00:00,2025-07-15 01:45:00+00:00,short,win,3.2735
2025-07-18 08:30:00+00:00,2025-07-18 10:45:00+00:00,short,loss,-1.5748
2025-07-19 14:30:00+00:00,2025-07-19 15:15:00+00:00,short,loss,-0.8013
2025-07-20 21:30:00+00:00,2025-07-20 22:00:00+00:00,short,win,1.6342
2025-07-21 04:00:00+00:00,2025-07-21 07:00:00+00:00,long,win,2.4231
2025-07-23 03:45:00+00:00,2025-07-23 10:00:00+00:00,short,win,1.9674
2025-07-24 05:15:00+00:00,2025-07-24 07:15:00+00:00,short,loss,-1.2623
2025-07-24 09:15:00+00:00,2025-07-24 10:15:00+00:00,long,loss,-1.3436
2025-07-27 09:30:00+00:00,2025-07-27 10:00:00+00:00,short,loss,-0.5434
2025-07-27 10:30:00+00:00,2025-07-27 12:15:00+00:00,long,loss,-0.5599
2025-07-29 14:45:00+00:00,2025-07-30 03:15:00+00:00,short,cross_exit,-0.8034
2025-07-30 15:15:00+00:00,2025-07-30 16:00:00+00:00,long,loss,-1.459
2025-07-31 00:30:00+00:00,2025-07-31 13:30:00+00:00,long,loss,-1.0796
2025-07-31 14:45:00+00:00,2025-07-31 15:30:00+00:00,short,loss,-1.1506
2025-07-31 16:30:00+00:00,2025-07-31 17:00:00+00:00,long,loss,-1.1414
2025-07-31 17:15:00+00:00,2025-07-31 19:30:00+00:00,short,win,2.2051
2025-08-05 11:15:00+00:00,2025-08-05 12:15:00+00:00,long,loss,-0.9971
2025-08-05 12:30:00+00:00,2025-08-05 13:30:00+00:00,short,loss,-1.3036
2025-08-06 06:00:00+00:00,2025-08-06 13:30:00+00:00,long,loss,-1.0778
2025-08-07 03:00:00+00:00,2025-08-07 06:00:00+00:00,short,loss,-0.8088
2025-08-07 08:30:00+00:00,2025-08-07 10:00:00+00:00,long,win,1.0965
2025-08-09 06:45:00+00:00,2025-08-09 08:30:00+00:00,long,win,1.2167
2025-08-09 16:30:00+00:00,2025-08-09 20:30:00+00:00,short,loss,-0.8146
2025-08-11 12:45:00+00:00,2025-08-11 13:30:00+00:00,short,loss,-1.4938
2025-08-12 14:45:00+00:00,2025-08-13 03:45:00+00:00,long,cross_exit,-0.0773
2025-08-14 07:00:00+00:00,2025-08-14 12:15:00+00:00,short,win,2.4475
2025-08-15 04:45:00+00:00,2025-08-15 05:00:00+00:00,long,cross_exit,-0.4723
2025-08-15 05:00:00+00:00,2025-08-15 05:45:00+00:00,short,cross_exit,-0.871
2025-08-17 04:15:00+00:00,2025-08-17 04:45:00+00:00,long,win,0.7199
2025-08-17 17:45:00+00:00,2025-08-17 18:45:00+00:00,short,win,1.0848
2025-08-18 17:00:00+00:00,2025-08-19 00:30:00+00:00,long,loss,-1.3511
2025-08-19 02:45:00+00:00,2025-08-19 03:30:00+00:00,short,win,2.1406
2025-08-22 14:15:00+00:00,2025-08-22 15:15:00+00:00,long,win,4.0728
2025-08-23 06:30:00+00:00,2025-08-23 13:15:00+00:00,short,win,1.5379
2025-08-24 00:30:00+00:00,2025-08-24 01:00:00+00:00,long,loss,-0.5838
2025-08-24 03:15:00+00:00,2025-08-24 04:00:00+00:00,short,loss,-0.8027
2025-08-27 08:00:00+00:00,2025-08-27 09:30:00+00:00,short,loss,-1.0348
2025-08-27 11:45:00+00:00,2025-08-27 14:15:00+00:00,long,win,1.5673
2025-08-27 23:30:00+00:00,2025-08-28 01:45:00+00:00,short,loss,-1.5529
2025-08-28 03:30:00+00:00,2025-08-28 04:30:00+00:00,long,win,2.1234
2025-08-31 06:45:00+00:00,2025-08-31 08:30:00+00:00,short,loss,-0.7572
2025-08-31 08:45:00+00:00,2025-08-31 09:30:00+00:00,long,loss,-0.7041
2025-08-31 09:45:00+00:00,2025-08-31 15:45:00+00:00,short,loss,-0.7967
2025-08-31 17:00:00+00:00,2025-08-31 23:00:00+00:00,long,loss,-0.8329
2025-08-31 23:45:00+00:00,2025-09-01 00:15:00+00:00,short,win,1.5613
2025-09-01 08:00:00+00:00,2025-09-01 10:15:00+00:00,long,loss,-1.4761
2025-09-02 00:45:00+00:00,2025-09-02 02:45:00+00:00,long,win,2.5471
2025-09-02 12:45:00+00:00,2025-09-02 13:00:00+00:00,short,loss,-1.4383
2025-09-02 13:45:00+00:00,2025-09-02 16:15:00+00:00,long,loss,-1.9713
2025-09-04 22:45:00+00:00,2025-09-04 23:30:00+00:00,long,loss,-1.2635
2025-09-05 15:30:00+00:00,2025-09-05 21:00:00+00:00,short,loss,-1.9662
2025-09-07 02:45:00+00:00,2025-09-07 04:00:00+00:00,long,loss,-0.5233
2025-09-08 07:15:00+00:00,2025-09-08 07:30:00+00:00,long,loss,-0.8455
2025-09-09 06:00:00+00:00,2025-09-09 14:00:00+00:00,long,loss,-1.053
2025-09-09 15:00:00+00:00,2025-09-10 06:15:00+00:00,short,cross_exit,-1.0908
2025-09-13 06:15:00+00:00,2025-09-13 08:30:00+00:00,short,loss,-0.655
2025-09-13 21:15:00+00:00,2025-09-14 01:00:00+00:00,long,loss,-0.6434
2025-09-14 08:30:00+00:00,2025-09-14 11:30:00+00:00,long,loss,-0.4783
2025-09-14 13:00:00+00:00,2025-09-14 13:15:00+00:00,short,win,0.6808
2025-09-14 23:45:00+00:00,2025-09-15 03:15:00+00:00,short,loss,-0.8513
2025-09-15 04:45:00+00:00,2025-09-15 06:00:00+00:00,long,win,1.4547
2025-09-15 09:00:00+00:00,2025-09-15 18:45:00+00:00,short,loss,-1.3413
2025-09-15 20:30:00+00:00,2025-09-16 02:45:00+00:00,long,cross_exit,-0.7174
2025-09-16 16:15:00+00:00,2025-09-16 17:15:00+00:00,long,win,1.9877
2025-09-17 11:15:00+00:00,2025-09-17 14:15:00+00:00,short,win,1.0804
2025-09-17 23:00:00+00:00,2025-09-18 00:00:00+00:00,long,loss,-1.5793
2025-09-18 23:00:00+00:00,2025-09-18 23:45:00+00:00,short,loss,-0.8974
2025-09-20 19:30:00+00:00,2025-09-20 21:00:00+00:00,short,loss,-0.4175
2025-09-25 01:30:00+00:00,2025-09-25 02:30:00+00:00,short,loss,-1.0977
2025-09-30 08:00:00+00:00,2025-09-30 09:30:00+00:00,short,win,1.3232
2025-09-30 19:15:00+00:00,2025-09-30 20:45:00+00:00,long,win,1.9366
2025-10-05 12:15:00+00:00,2025-10-06 00:00:00+00:00,short,cross_exit,-1.027
2025-10-06 00:00:00+00:00,2025-10-06 00:15:00+00:00,long,win,1.5398
2025-10-07 02:15:00+00:00,2025-10-07 07:15:00+00:00,short,win,1.9265
2025-10-07 13:00:00+00:00,2025-10-07 13:30:00+00:00,long,loss,-1.0128
2025-10-07 13:30:00+00:00,2025-10-07 14:00:00+00:00,short,win,2.1837
2025-10-08 09:15:00+00:00,2025-10-08 13:30:00+00:00,long,loss,-1.4028
2025-10-09 12:15:00+00:00,2025-10-09 13:30:00+00:00,long,loss,-1.1926
2025-10-09 14:45:00+00:00,2025-10-09 16:45:00+00:00,short,win,3.6531
2025-10-12 06:00:00+00:00,2025-10-12 09:00:00+00:00,long,loss,-1.8307
2025-10-13 11:45:00+00:00,2025-10-13 12:45:00+00:00,short,loss,-1.6053
2025-10-13 18:15:00+00:00,2025-10-14 01:30:00+00:00,long,loss,-2.1839
2025-10-14 01:45:00+00:00,2025-10-14 03:00:00+00:00,short,win,2.1405
2025-10-14 18:00:00+00:00,2025-10-14 19:30:00+00:00,long,loss,-2.5756
2025-10-16 04:00:00+00:00,2025-10-16 04:30:00+00:00,long,loss,-1.5766
2025-10-16 11:00:00+00:00,2025-10-16 13:45:00+00:00,long,loss,-1.8829
2025-10-16 14:00:00+00:00,2025-10-16 14:30:00+00:00,short,loss,-2.0215
2025-10-19 10:15:00+00:00,2025-10-19 17:00:00+00:00,long,win,3.31
2025-10-20 01:45:00+00:00,2025-10-20 02:30:00+00:00,short,loss,-1.4681
2025-10-20 02:30:00+00:00,2025-10-20 03:45:00+00:00,long,win,2.7468
2025-10-21 14:30:00+00:00,2025-10-21 14:45:00+00:00,long,win,4.4895
2025-10-21 23:00:00+00:00,2025-10-22 11:00:00+00:00,short,win,5.2414
2025-10-23 02:30:00+00:00,2025-10-23 06:15:00+00:00,long,win,2.7431
2025-10-24 14:45:00+00:00,2025-10-24 19:00:00+00:00,short,loss,-1.8901
2025-10-27 20:15:00+00:00,2025-10-27 23:15:00+00:00,short,win,2.1272
2025-10-28 10:30:00+00:00,2025-10-28 12:15:00+00:00,long,loss,-0.9092
2025-10-28 20:00:00+00:00,2025-10-29 13:15:00+00:00,short,cross_exit,-1.7282
2025-10-31 01:00:00+00:00,2025-10-31 02:00:00+00:00,long,loss,-2.0341
2025-11-01 14:45:00+00:00,2025-11-01 15:00:00+00:00,short,loss,-0.7203
2025-11-01 15:00:00+00:00,2025-11-01 21:45:00+00:00,long,loss,-0.8062
2025-11-01 23:45:00+00:00,2025-11-02 04:30:00+00:00,short,loss,-0.6936
2025-11-02 04:45:00+00:00,2025-11-02 05:15:00+00:00,long,loss,-0.7907
2025-11-02 15:45:00+00:00,2025-11-02 23:00:00+00:00,short,loss,-1.1452
2025-11-07 17:30:00+00:00,2025-11-07 22:00:00+00:00,long,win,5.2606
2025-11-08 06:15:00+00:00,2025-11-08 22:15:00+00:00,short,cross_exit,-0.0786
2025-11-09 00:45:00+00:00,2025-11-09 04:15:00+00:00,short,loss,-1.0695
2025-11-10 15:45:00+00:00,2025-11-10 17:30:00+00:00,short,loss,-1.8634
2025-11-12 16:00:00+00:00,2025-11-13 01:00:00+00:00,short,loss,-2.4169
2025-11-13 06:00:00+00:00,2025-11-13 13:15:00+00:00,long,loss,-2.2026
2025-11-13 14:30:00+00:00,2025-11-13 14:45:00+00:00,short,loss,-1.9682
2025-11-15 03:45:00+00:00,2025-11-15 08:45:00+00:00,long,loss,-2.4016
2025-11-16 13:15:00+00:00,2025-11-16 15:45:00+00:00,short,win,2.5216
2025-11-17 13:30:00+00:00,2025-11-17 14:15:00+00:00,short,loss,-1.8143
2025-11-19 03:30:00+00:00,2025-11-19 05:30:00+00:00,short,win,3.7016
2025-11-20 00:00:00+00:00,2025-11-20 04:45:00+00:00,long,win,4.4382
2025-11-24 16:45:00+00:00,2025-11-24 18:45:00+00:00,long,win,4.9546
2025-11-26 16:45:00+00:00,2025-11-26 17:30:00+00:00,long,win,3.6587
2025-11-28 17:30:00+00:00,2025-11-28 18:45:00+00:00,short,loss,-2.4168
2025-11-29 15:45:00+00:00,2025-11-29 17:00:00+00:00,long,loss,-0.8275
2025-11-29 17:45:00+00:00,2025-11-29 18:45:00+00:00,short,loss,-0.9873
2025-11-30 21:45:00+00:00,2025-11-30 23:30:00+00:00,short,win,1.8728
2025-12-01 23:00:00+00:00,2025-12-02 13:45:00+00:00,long,win,4.454
2025-12-04 11:30:00+00:00,2025-12-04 14:45:00+00:00,short,win,2.3124
2025-12-07 04:00:00+00:00,2025-12-07 05:00:00+00:00,long,loss,-0.8714
2025-12-07 17:15:00+00:00,2025-12-07 21:45:00+00:00,long,loss,-2.2066
2025-12-08 15:15:00+00:00,2025-12-08 20:15:00+00:00,short,loss,-2.2889
2025-12-11 19:15:00+00:00,2025-12-11 21:00:00+00:00,long,win,4.2266
2025-12-15 03:00:00+00:00,2025-12-15 14:45:00+00:00,long,loss,-1.8538
2025-12-15 14:45:00+00:00,2025-12-15 15:15:00+00:00,short,win,3.3636
2025-12-17 13:45:00+00:00,2025-12-17 14:45:00+00:00,long,loss,-1.6229
2025-12-17 17:45:00+00:00,2025-12-18 04:30:00+00:00,short,cross_exit,-1.5842
2025-12-18 18:30:00+00:00,2025-12-18 19:45:00+00:00,short,win,6.3772
2025-12-19 04:15:00+00:00,2025-12-19 14:30:00+00:00,long,win,4.8672
2025-12-19 19:00:00+00:00,2025-12-19 19:30:00+00:00,short,cross_exit,-2.4136
2025-12-19 19:30:00+00:00,2025-12-20 15:45:00+00:00,long,cross_exit,0.5616
