coin,fg_buy,cooldown,sell_mode,fg_sell,tp_pct,sl_pct,hold_days,total_return,cagr,mdd,trades,win_rate,avg_hold_days,final_balance,bnh_return,vs_bnh
btc,35,3,hold,,,0.05,30.0,-14.79,-1.96,59.14,110,19.1,11.4,8520.57,542.47,-557.27
btc,35,3,hold,,,0.1,30.0,-54.49,-9.28,67.89,75,37.3,17.8,4551.42,542.47,-596.96
btc,35,3,hold,,,0.15,30.0,-40.15,-6.16,77.84,63,47.6,22.2,5984.76,542.47,-582.63
btc,35,3,hold,,0.1,0.05,30.0,-29.32,-4.2,55.52,145,34.5,5.4,7068.14,542.47,-571.79
btc,35,3,hold,,0.1,0.15,30.0,-72.29,-14.69,85.96,81,55.6,13.5,2771.03,542.47,-614.76
btc,35,3,hold,,0.1,0.1,30.0,-70.2,-13.92,79.29,101,49.5,9.7,2979.85,542.47,-612.67
btc,35,3,hold,,0.2,0.05,30.0,-32.09,-4.68,61.32,116,24.1,8.8,6791.09,542.47,-574.56
btc,35,3,hold,,0.2,0.1,30.0,-46.09,-7.36,72.85,86,40.7,13.5,5391.3,542.47,-588.56
btc,35,3,hold,,0.2,0.15,30.0,-56.46,-9.78,82.05,67,50.7,18.1,4353.51,542.47,-598.94
btc,35,3,hold,,0.3,0.1,30.0,-73.78,-15.27,78.66,76,36.8,16.0,2621.65,542.47,-616.26
btc,35,3,hold,,0.3,0.15,30.0,-66.19,-12.56,83.26,64,46.9,20.3,3381.11,542.47,-608.66
btc,35,3,hold,,0.3,0.05,30.0,-31.64,-4.6,67.94,113,19.5,10.2,6836.38,542.47,-574.11
btc,35,3,hold,,,,60.0,16.8,1.94,61.38,29,51.7,58.9,11679.93,542.47,-525.67
btc,35,3,hold,,0.2,,60.0,-13.72,-1.81,65.99,34,58.8,42.1,8628.28,542.47,-556.19
btc,35,3,hold,,0.3,,60.0,-32.92,-4.82,65.6,32,56.2,47.5,6707.59,542.47,-575.4
btc,35,3,hold,,0.1,,60.0,-57.66,-10.09,81.13,41,68.3,31.3,4234.02,542.47,-600.13
btc,35,3,hold,,,0.05,60.0,46.43,4.83,58.83,87,19.5,18.2,14643.12,542.47,-496.04
btc,35,3,hold,,,0.1,60.0,-31.13,-4.51,70.03,61,31.1,26.7,6886.95,542.47,-573.6
btc,35,3,hold,,0.1,0.05,60.0,-29.3,-4.2,55.5,144,34.0,5.5,7070.17,542.47,-571.77
btc,35,3,hold,,,0.15,60.0,-20.58,-2.81,65.06,47,38.3,37.1,7942.21,542.47,-563.05
btc,35,3,hold,,0.1,0.1,60.0,-66.18,-12.56,75.9,98,48.0,10.2,3382.38,542.47,-608.65
btc,35,3,hold,,0.1,0.15,60.0,-60.59,-10.89,81.83,77,58.4,14.5,3941.19,542.47,-603.06
btc,35,3,hold,,0.2,0.05,60.0,30.43,3.34,55.92,113,23.9,9.3,13043.03,542.47,-512.04
btc,35,3,hold,,0.2,0.1,60.0,-51.88,-8.65,71.41,78,37.2,15.8,4812.46,542.47,-594.35
btc,35,3,hold,,0.2,0.15,60.0,-59.58,-10.61,72.86,58,46.6,22.5,4041.78,542.47,-602.06
btc,35,3,hold,,0.3,0.05,60.0,-19.81,-2.7,65.91,105,18.1,11.5,8019.31,542.47,-562.28
btc,35,3,hold,,0.3,0.15,60.0,-55.49,-9.53,69.95,53,39.6,26.9,4451.32,542.47,-597.96
btc,35,3,hold,,,,90.0,-8.29,-1.07,80.69,22,45.5,88.7,9170.69,542.47,-550.77
btc,35,3,hold,,0.3,0.1,60.0,-63.76,-11.81,76.05,71,31.0,18.4,3624.11,542.47,-606.23
btc,35,3,hold,,0.1,,90.0,-61.93,-11.27,82.02,35,71.4,37.9,3807.12,542.47,-604.4
btc,35,3,hold,,0.2,,90.0,24.0,2.7,57.63,29,69.0,52.3,12399.62,542.47,-518.48
btc,35,3,hold,,0.3,,90.0,-15.32,-2.04,63.8,24,54.2,66.5,8468.36,542.47,-557.79
btc,35,3,hold,,,0.1,90.0,-27.77,-3.95,65.74,54,24.1,33.5,7222.84,542.47,-570.24
btc,35,3,hold,,,0.05,90.0,10.59,1.25,60.6,75,13.3,23.5,11058.77,542.47,-531.89
btc,35,3,hold,,,0.15,90.0,-50.41,-8.31,74.69,39,30.8,47.7,4959.48,542.47,-592.88
btc,35,3,hold,,0.1,0.05,90.0,-29.3,-4.2,55.5,144,34.0,5.5,7070.17,542.47,-571.77
btc,35,3,hold,,0.1,0.1,90.0,-66.18,-12.56,75.9,98,48.0,10.2,3382.38,542.47,-608.65
btc,35,3,hold,,0.1,0.15,90.0,-71.08,-14.23,81.83,76,56.6,14.7,2891.99,542.47,-613.55
btc,35,3,hold,,0.2,0.05,90.0,24.25,2.72,55.92,112,23.2,9.4,12424.8,542.47,-518.23
btc,35,3,hold,,0.2,0.1,90.0,-39.05,-5.94,71.41,76,35.5,16.3,6094.57,542.47,-581.53
btc,35,3,hold,,0.2,0.15,90.0,-65.47,-12.33,77.4,53,41.5,25.1,3452.72,542.47,-607.95
btc,35,3,hold,,0.3,0.05,90.0,-30.77,-4.45,66.67,103,15.5,11.8,6923.15,542.47,-573.24
btc,35,3,hold,,0.3,0.1,90.0,-53.71,-9.09,72.6,67,28.4,19.9,4629.46,542.47,-596.18
btc,35,3,hold,,0.3,0.15,90.0,-64.73,-12.1,77.92,48,33.3,30.4,3527.06,542.47,-607.2
btc,35,3,hold,,,,180.0,211.07,15.08,71.27,13,61.5,178.1,31106.97,542.47,-331.4
btc,35,3,hold,,0.1,,180.0,-47.08,-7.57,76.31,24,79.2,62.6,5291.99,542.47,-589.55
btc,35,3,hold,,0.2,,180.0,-6.01,-0.76,71.27,18,72.2,92.3,9398.69,542.47,-548.49
btc,35,3,hold,,0.3,,180.0,-50.93,-8.43,77.94,15,60.0,120.5,4907.19,542.47,-593.4
btc,35,3,hold,,,0.05,180.0,131.37,10.94,65.63,67,10.4,33.0,23136.73,542.47,-411.11
btc,35,3,hold,,,0.1,180.0,26.05,2.91,67.66,44,18.2,51.9,12605.48,542.47,-516.42
btc,35,3,hold,,0.1,0.1,180.0,-66.18,-12.56,75.9,98,48.0,10.2,3382.38,542.47,-608.65
btc,35,3,hold,,0.1,0.05,180.0,-29.3,-4.2,55.5,144,34.0,5.5,7070.17,542.47,-571.77
btc,35,3,hold,,,0.15,180.0,34.69,3.75,67.58,30,23.3,77.9,13469.24,542.47,-507.78
btc,35,3,hold,,0.1,0.15,180.0,-71.08,-14.23,81.83,76,56.6,14.7,2891.99,542.47,-613.55
btc,35,3,hold,,0.2,0.05,180.0,24.25,2.72,55.92,112,23.2,9.4,12424.8,542.47,-518.23
btc,35,3,hold,,0.2,0.1,180.0,-39.05,-5.94,71.41,76,35.5,16.3,6094.57,542.47,-581.53
btc,35,3,hold,,0.2,0.15,180.0,-62.46,-11.42,75.43,53,41.5,25.5,3753.64,542.47,-604.94
btc,35,3,hold,,0.3,0.05,180.0,-30.77,-4.45,66.67,103,15.5,11.8,6923.15,542.47,-573.24
btc,35,3,hold,,0.3,0.1,180.0,-58.22,-10.24,72.6,68,26.5,19.9,4178.16,542.47,-600.69
btc,35,3,hold,,0.3,0.15,180.0,-54.48,-9.28,73.04,47,34.0,31.6,4551.61,542.47,-596.96
btc,35,7,fg_sell,50.0,,,,-54.7,-9.34,71.02,34,61.8,35.9,4530.21,542.47,-597.17
btc,35,7,fg_sell,70.0,,,,-59.7,-10.64,62.79,13,61.5,148.4,4030.14,542.47,-602.17
btc,35,7,fg_sell,60.0,,,,-56.16,-9.7,72.03,23,60.9,66.8,4384.27,542.47,-598.63
btc,35,7,fg_sell,80.0,,,,39.35,4.19,25.56,6,50.0,399.8,13934.77,542.47,-503.13
btc,35,7,tp_sl,,0.1,,,145.51,11.76,40.34,16,93.8,135.2,24551.27,542.47,-396.96
btc,35,7,fg_sell,90.0,,,,163.32,12.73,25.56,5,80.0,509.4,26331.68,542.47,-379.16
btc,35,7,tp_sl,,0.2,,,269.08,17.54,39.79,11,90.9,211.1,36907.53,542.47,-273.4
btc,35,7,tp_sl,,,0.05,,967.37,34.05,46.61,13,7.7,218.4,106736.93,542.47,424.9
btc,35,7,tp_sl,,0.3,,,122.43,10.4,39.79,6,83.3,422.8,22242.89,542.47,-420.04
btc,35,7,tp_sl,,,0.1,,911.85,33.17,47.17,7,14.3,414.3,101184.67,542.47,369.37
btc,35,7,tp_sl,,,0.15,,649.47,28.31,62.51,7,14.3,414.3,74946.51,542.47,106.99
btc,35,7,tp_sl,,0.1,0.05,,-6.43,-0.82,53.85,105,35.2,6.0,9356.69,542.47,-548.91
btc,35,7,tp_sl,,0.1,0.1,,-76.01,-16.2,77.9,80,43.8,10.8,2399.16,542.47,-618.48
btc,35,7,tp_sl,,0.1,0.15,,-53.25,-8.98,79.77,70,58.6,14.0,4675.4,542.47,-595.72
btc,35,7,tp_sl,,0.2,0.05,,173.17,13.24,52.24,88,27.3,10.1,27317.01,542.47,-369.3
btc,35,7,tp_sl,,0.2,0.1,,55.72,5.63,44.15,64,39.1,17.6,15571.91,542.47,-486.75
btc,35,7,tp_sl,,0.2,0.15,,-36.24,-5.42,59.02,52,44.2,24.1,6375.65,542.47,-578.72
btc,35,7,tp_sl,,0.3,0.05,,29.68,3.27,71.5,85,17.6,11.9,12968.16,542.47,-512.79
btc,35,7,tp_sl,,0.3,0.1,,-41.57,-6.44,66.71,54,25.9,23.5,5842.57,542.47,-584.05
btc,35,7,tp_sl,,0.3,0.15,,-65.33,-12.29,82.93,41,31.7,35.0,3467.2,542.47,-607.8
btc,35,7,hold,,,,30.0,-64.63,-12.07,79.98,44,45.5,29.3,3536.82,542.47,-607.11
btc,35,7,hold,,0.2,,30.0,-31.21,-4.52,66.53,47,51.1,25.4,6879.47,542.47,-573.68
btc,35,7,hold,,0.1,,30.0,24.99,2.8,57.64,57,66.7,18.5,12498.6,542.47,-517.49
btc,35,7,hold,,,0.05,30.0,-2.14,-0.27,67.19,80,23.8,13.4,9786.12,542.47,-544.61
btc,35,7,hold,,0.3,,30.0,-46.63,-7.48,75.72,45,51.1,27.5,5337.27,542.47,-589.1
btc,35,7,hold,,,0.1,30.0,41.4,4.38,44.18,62,37.1,20.7,14139.71,542.47,-501.08
btc,35,7,hold,,0.1,0.05,30.0,-13.72,-1.81,53.85,106,34.9,5.8,8627.51,542.47,-556.2
btc,35,7,hold,,,0.15,30.0,-32.82,-4.81,66.6,57,45.6,22.8,6717.57,542.47,-575.3
btc,35,7,hold,,0.1,0.1,30.0,-76.06,-16.22,77.95,83,42.2,10.1,2394.28,542.47,-618.53
btc,35,7,hold,,0.1,0.15,30.0,-46.22,-7.39,76.74,73,56.2,13.0,5378.15,542.47,-588.69
btc,35,7,hold,,0.2,0.05,30.0,144.31,11.69,52.24,90,30.0,9.5,24430.51,542.47,-398.17
btc,35,7,hold,,0.2,0.1,30.0,25.78,2.88,48.36,70,40.0,14.9,12577.65,542.47,-516.7
btc,35,7,hold,,0.2,0.15,30.0,-15.55,-2.07,62.67,59,49.2,18.8,8445.2,542.47,-558.02
btc,35,7,hold,,0.3,0.05,30.0,12.12,1.43,68.17,85,24.7,11.1,11212.13,542.47,-530.35
btc,35,7,hold,,0.3,0.1,30.0,-19.46,-2.64,44.18,65,35.4,17.4,8053.86,542.47,-561.93
btc,35,7,hold,,0.3,0.15,30.0,-50.28,-8.28,70.6,58,44.8,20.5,4972.46,542.47,-592.75
btc,35,7,hold,,,,60.0,-16.15,-2.16,53.92,27,48.1,58.5,8384.81,542.47,-558.63
btc,35,7,hold,,0.2,,60.0,10.51,1.24,56.63,33,60.6,41.0,11050.53,542.47,-531.97
btc,35,7,hold,,0.3,,60.0,-22.13,-3.05,60.66,30,53.3,48.6,7786.76,542.47,-564.61
btc,35,7,hold,,,0.05,60.0,51.54,5.28,66.7,72,16.7,18.1,15153.86,542.47,-490.93
btc,35,7,hold,,0.1,,60.0,-33.3,-4.89,66.28,41,70.7,29.6,6670.43,542.47,-575.77
btc,35,7,hold,,,0.1,60.0,241.53,16.42,34.65,48,39.6,33.1,34152.55,542.47,-300.95
btc,35,7,hold,,,0.15,60.0,-35.91,-5.36,72.42,42,40.5,37.6,6409.16,542.47,-578.38
btc,35,7,hold,,0.1,0.05,60.0,-6.43,-0.82,53.85,105,35.2,6.0,9356.69,542.47,-548.91
btc,35,7,hold,,0.1,0.15,60.0,-53.25,-8.98,79.77,70,58.6,14.0,4675.4,542.47,-595.72
btc,35,7,hold,,0.1,0.1,60.0,-76.01,-16.2,77.9,80,43.8,10.8,2399.16,542.47,-618.48
btc,35,7,hold,,0.2,0.05,60.0,186.76,13.93,52.24,89,28.1,9.9,28676.25,542.47,-355.71
btc,35,7,hold,,0.2,0.1,60.0,50.82,5.22,43.49,66,40.9,16.7,15081.59,542.47,-491.66
btc,35,7,hold,,0.2,0.15,60.0,-28.45,-4.06,54.34,55,49.1,22.0,7155.12,542.47,-570.92
btc,35,7,hold,,0.3,0.05,60.0,98.5,8.86,71.5,84,21.4,11.9,19850.12,542.47,-443.97
btc,35,7,hold,,0.3,0.1,60.0,13.43,1.57,40.04,58,34.5,21.0,11342.94,542.47,-529.04
btc,35,7,hold,,,,90.0,-48.25,-7.83,81.31,20,50.0,88.3,5175.12,542.47,-590.72
btc,35,7,hold,,0.3,0.15,60.0,-50.28,-8.29,70.63,47,38.3,28.0,4971.55,542.47,-592.76
btc,35,7,hold,,0.1,,90.0,-35.81,-5.34,71.9,39,76.9,32.6,6418.63,542.47,-578.29
btc,35,7,hold,,0.2,,90.0,17.9,2.06,64.65,29,69.0,51.0,11790.03,542.47,-524.57
btc,35,7,hold,,0.3,,90.0,-50.28,-8.29,77.76,23,52.2,67.8,4971.8,542.47,-592.76
btc,35,7,hold,,,0.05,90.0,16.74,1.93,67.49,67,13.4,22.3,11674.03,542.47,-525.73
btc,35,7,hold,,,0.1,90.0,12.37,1.45,57.83,43,25.6,40.7,11237.38,542.47,-530.1
btc,35,7,hold,,,0.15,90.0,-54.12,-9.19,85.81,37,29.7,48.5,4588.19,542.47,-596.59
btc,35,7,hold,,0.1,0.05,90.0,-6.43,-0.82,53.85,105,35.2,6.0,9356.69,542.47,-548.91
btc,35,7,hold,,0.1,0.1,90.0,-76.01,-16.2,77.9,80,43.8,10.8,2399.16,542.47,-618.48
btc,35,7,hold,,0.1,0.15,90.0,-53.25,-8.98,79.77,70,58.6,14.0,4675.4,542.47,-595.72
btc,35,7,hold,,0.2,0.05,90.0,173.17,13.24,52.24,88,27.3,10.1,27317.01,542.47,-369.3
btc,35,7,hold,,0.2,0.1,90.0,55.72,5.63,44.15,64,39.1,17.6,15571.91,542.47,-486.75
btc,35,7,hold,,0.2,0.15,90.0,-40.02,-6.13,60.89,52,44.2,24.0,5997.92,542.47,-582.49
btc,35,7,hold,,0.3,0.05,90.0,29.68,3.27,71.5,85,17.6,11.9,12968.16,542.47,-512.79
btc,35,7,hold,,0.3,0.1,90.0,-39.79,-6.09,65.7,54,27.8,23.1,6020.66,542.47,-582.27
btc,35,7,hold,,,,180.0,91.83,8.4,70.37,13,53.8,178.1,19183.33,542.47,-450.64
btc,35,7,hold,,0.3,0.15,90.0,-71.48,-14.38,85.96,44,31.8,31.6,2852.3,542.47,-613.95
btc,35,7,hold,,0.2,,180.0,-3.07,-0.38,70.37,18,72.2,90.7,9693.38,542.47,-545.54
btc,35,7,hold,,0.1,,180.0,-47.66,-7.7,74.26,24,79.2,60.0,5233.88,542.47,-590.13
btc,35,7,hold,,0.3,,180.0,-43.38,-6.8,74.55,15,60.0,118.5,5661.82,542.47,-585.86
btc,35,7,hold,,,0.05,180.0,107.37,9.45,72.95,64,9.4,29.0,20736.73,542.47,-435.11
btc,35,7,hold,,,0.1,180.0,129.54,10.83,53.57,35,20.0,62.8,22953.92,542.47,-412.93
btc,35,7,hold,,0.1,0.05,180.0,-6.43,-0.82,53.85,105,35.2,6.0,9356.69,542.47,-548.91
btc,35,7,hold,,,0.15,180.0,-5.7,-0.72,80.46,30,20.0,75.1,9429.56,542.47,-548.18
btc,35,7,hold,,0.1,0.1,180.0,-76.01,-16.2,77.9,80,43.8,10.8,2399.16,542.47,-618.48
btc,35,7,hold,,0.1,0.15,180.0,-53.25,-8.98,79.77,70,58.6,14.0,4675.4,542.47,-595.72
btc,35,7,hold,,0.2,0.05,180.0,173.17,13.24,52.24,88,27.3,10.1,27317.01,542.47,-369.3
btc,35,7,hold,,0.2,0.1,180.0,55.72,5.63,44.15,64,39.1,17.6,15571.91,542.47,-486.75
btc,35,7,hold,,0.2,0.15,180.0,-36.24,-5.42,59.02,52,44.2,24.1,6375.65,542.47,-578.72
btc,35,7,hold,,0.3,0.05,180.0,29.68,3.27,71.5,85,17.6,11.9,12968.16,542.47,-512.79
btc,35,7,hold,,0.3,0.1,180.0,-41.57,-6.44,66.71,54,25.9,23.5,5842.57,542.47,-584.05
btc,35,14,fg_sell,50.0,,,,-14.62,-1.94,51.23,33,63.6,34.7,8537.66,542.47,-557.1
btc,35,7,hold,,0.3,0.15,180.0,-65.33,-12.29,82.93,41,31.7,35.0,3467.2,542.47,-607.8
btc,35,14,fg_sell,60.0,,,,-35.12,-5.21,64.43,23,65.2,65.0,6487.62,542.47,-577.6
btc,35,14,fg_sell,70.0,,,,-34.49,-5.1,45.77,13,69.2,145.8,6551.41,542.47,-576.96
btc,35,14,fg_sell,80.0,,,,39.35,4.19,25.56,6,50.0,399.8,13934.77,542.47,-503.13
btc,35,14,fg_sell,90.0,,,,163.32,12.73,25.56,5,80.0,509.4,26331.68,542.47,-379.16
btc,35,14,tp_sl,,0.1,,,128.48,10.77,38.99,15,93.3,141.5,22847.62,542.47,-414.0
btc,35,14,tp_sl,,0.3,,,122.43,10.4,39.79,6,83.3,422.8,22242.89,542.47,-420.04
btc,35,14,tp_sl,,0.2,,,269.08,17.54,39.79,11,90.9,207.2,36907.53,542.47,-273.4
btc,35,14,tp_sl,,,0.1,,703.35,29.42,57.3,9,11.1,313.6,80335.41,542.47,160.88
btc,35,14,tp_sl,,,0.05,,992.81,34.44,46.61,13,7.7,211.9,109280.93,542.47,450.34
btc,35,14,tp_sl,,0.1,0.05,,80.57,7.59,34.19,70,41.4,7.0,18057.08,542.47,-461.9
btc,35,14,tp_sl,,0.1,0.1,,-33.21,-4.87,57.9,61,49.2,10.6,6678.7,542.47,-575.69
btc,35,14,tp_sl,,,0.15,,544.43,25.94,62.51,7,14.3,407.7,64443.17,542.47,1.96
btc,35,14,tp_sl,,0.1,0.15,,-59.08,-10.47,75.57,55,56.4,14.5,4092.44,542.47,-601.55
btc,35,14,tp_sl,,0.2,0.1,,14.7,1.71,37.35,48,37.5,18.7,11470.4,542.47,-527.77
btc,35,14,tp_sl,,0.2,0.05,,23.33,2.63,56.83,63,23.8,9.8,12333.44,542.47,-519.14
btc,35,14,tp_sl,,0.2,0.15,,-29.82,-4.29,55.06,45,44.4,22.1,7017.73,542.47,-572.3
btc,35,14,tp_sl,,0.3,0.05,,-0.1,-0.01,58.9,60,16.7,11.6,9989.63,542.47,-542.58
btc,35,14,tp_sl,,0.3,0.1,,-30.09,-4.33,56.37,42,26.2,24.5,6991.04,542.47,-572.56
btc,35,14,tp_sl,,0.3,0.15,,-22.57,-3.12,58.66,36,36.1,34.2,7742.96,542.47,-565.04
btc,35,14,hold,,,,30.0,29.25,3.23,68.58,40,47.5,29.8,12925.25,542.47,-513.22
btc,35,14,hold,,0.1,,30.0,-62.19,-11.34,80.22,45,57.8,20.3,3781.4,542.47,-604.66
btc,35,14,hold,,0.2,,30.0,32.99,3.59,65.94,42,54.8,24.5,13298.58,542.47,-509.49
btc,35,14,hold,,,0.05,30.0,-24.11,-3.36,59.99,63,19.0,11.3,7588.69,542.47,-566.59
btc,35,14,hold,,0.3,,30.0,2.01,0.25,67.08,41,43.9,26.5,10200.65,542.47,-540.47
btc,35,14,hold,,,0.1,30.0,-19.51,-2.65,64.49,49,32.7,19.1,8048.73,542.47,-561.99
btc,35,14,hold,,,0.15,30.0,-28.47,-4.06,74.69,47,46.8,22.1,7152.64,542.47,-570.95
btc,35,14,hold,,0.1,0.05,30.0,30.97,3.4,34.19,70,40.0,7.0,13096.71,542.47,-511.51
btc,35,14,hold,,0.1,0.15,30.0,-31.47,-4.57,64.72,58,58.6,13.3,6852.79,542.47,-573.95
btc,35,14,hold,,0.1,0.1,30.0,-54.65,-9.32,64.68,63,46.0,10.0,4534.54,542.47,-597.13
btc,35,14,hold,,0.2,0.05,30.0,-4.45,-0.56,56.83,66,25.8,8.5,9555.11,542.47,-546.92
btc,35,14,hold,,0.2,0.1,30.0,0.57,0.07,45.44,56,39.3,13.0,10056.78,542.47,-541.91
btc,35,14,hold,,0.2,0.15,30.0,-0.2,-0.02,45.48,53,49.1,16.5,9980.38,542.47,-542.67
btc,35,14,hold,,0.3,0.05,30.0,-23.28,-3.23,60.3,64,20.3,10.0,7672.31,542.47,-565.75
btc,35,14,hold,,0.3,0.1,30.0,-35.46,-5.28,56.59,52,36.5,16.0,6453.78,542.47,-577.94
btc,35,14,hold,,0.3,0.15,30.0,-57.13,-9.95,79.44,49,44.9,19.6,4287.37,542.47,-599.6
btc,35,14,hold,,,,60.0,22.36,2.53,66.13,27,55.6,58.0,12235.51,542.47,-520.12
btc,35,14,hold,,0.1,,60.0,-25.82,-3.63,68.72,37,73.0,29.4,7418.27,542.47,-568.29
btc,35,14,hold,,0.2,,60.0,65.6,6.44,53.06,31,67.7,40.6,16560.1,542.47,-476.87
btc,35,14,hold,,0.3,,60.0,-1.88,-0.23,55.5,28,53.6,49.0,9812.02,542.47,-544.35
btc,35,14,hold,,,0.1,60.0,19.78,2.26,60.69,40,30.0,30.4,11978.04,542.47,-522.69
btc,35,14,hold,,,0.05,60.0,21.38,2.43,64.07,55,14.5,17.7,12138.0,542.47,-521.09
btc,35,14,hold,,,0.15,60.0,20.28,2.31,56.12,35,34.3,39.3,12028.09,542.47,-522.19
btc,35,14,hold,,0.1,0.05,60.0,80.57,7.59,34.19,70,41.4,7.0,18057.08,542.47,-461.9
btc,35,14,hold,,0.1,0.1,60.0,-25.17,-3.52,57.9,61,49.2,10.6,7483.43,542.47,-567.64
btc,35,14,hold,,0.2,0.05,60.0,23.33,2.63,56.83,63,23.8,9.8,12333.44,542.47,-519.14
btc,35,14,hold,,0.1,0.15,60.0,-62.24,-11.36,77.46,54,55.6,14.2,3775.77,542.47,-604.72
btc,35,14,hold,,0.2,0.1,60.0,-2.28,-0.29,39.07,50,36.0,15.9,9772.02,542.47,-544.75
btc,35,14,hold,,0.2,0.15,60.0,-30.44,-4.39,51.51,45,44.4,21.7,6955.93,542.47,-572.91
btc,35,14,hold,,0.3,0.1,60.0,-47.74,-7.72,63.43,44,27.3,21.9,5226.08,542.47,-590.21
btc,35,14,hold,,0.3,0.05,60.0,-0.1,-0.01,58.9,60,16.7,11.6,9989.63,542.47,-542.58
btc,35,14,hold,,0.3,0.15,60.0,-48.16,-7.81,62.34,39,33.3,29.8,5183.92,542.47,-590.63
btc,35,14,hold,,0.2,,90.0,-32.93,-4.82,66.02,25,64.0,58.7,6706.93,542.47,-575.4
btc,35,14,hold,,,,90.0,-17.87,-2.41,77.07,20,60.0,88.0,8212.53,542.47,-560.35
btc,35,14,hold,,0.1,,90.0,-60.0,-10.72,81.26,30,70.0,41.7,3999.72,542.47,-602.48
btc,35,14,hold,,0.3,,90.0,-58.15,-10.22,75.52,21,47.6,75.0,4184.97,542.47,-600.62
btc,35,14,hold,,,0.05,90.0,37.35,4.01,50.45,53,13.2,21.2,13734.99,542.47,-505.12
btc,35,14,hold,,,0.1,90.0,-44.69,-7.07,72.87,37,24.3,37.7,5531.16,542.47,-587.16
btc,35,14,hold,,0.1,0.05,90.0,80.57,7.59,34.19,70,41.4,7.0,18057.08,542.47,-461.9
btc,35,14,hold,,,0.15,90.0,-9.5,-1.23,65.24,32,34.4,48.9,9050.13,542.47,-551.97
btc,35,14,hold,,0.1,0.1,90.0,-33.21,-4.87,57.9,61,49.2,10.6,6678.7,542.47,-575.69
btc,35,14,hold,,0.1,0.15,90.0,-59.08,-10.47,75.57,55,56.4,14.5,4092.44,542.47,-601.55
btc,35,14,hold,,0.2,0.05,90.0,23.33,2.63,56.83,63,23.8,9.8,12333.44,542.47,-519.14
btc,35,14,hold,,0.2,0.1,90.0,8.63,1.03,37.35,48,37.5,18.4,10862.87,542.47,-533.84
btc,35,14,hold,,0.2,0.15,90.0,-29.82,-4.29,55.06,45,44.4,22.1,7017.73,542.47,-572.3
btc,35,14,hold,,0.3,0.05,90.0,-0.1,-0.01,58.9,60,16.7,11.6,9989.63,542.47,-542.58
btc,35,14,hold,,0.3,0.1,90.0,-44.41,-7.01,61.86,42,26.2,24.1,5559.14,542.47,-586.88
btc,35,14,hold,,0.3,0.15,90.0,-14.32,-1.89,48.01,36,36.1,33.6,8567.92,542.47,-556.79
btc,35,14,hold,,,,180.0,86.38,8.01,70.62,13,53.8,178.1,18637.99,542.47,-456.09
btc,35,14,hold,,0.1,,180.0,-44.67,-7.06,74.11,24,79.2,54.9,5532.86,542.47,-587.14
btc,35,14,hold,,0.2,,180.0,-14.85,-1.97,70.62,18,72.2,86.1,8514.59,542.47,-557.33
btc,35,14,hold,,0.3,,180.0,-41.12,-6.35,73.53,15,60.0,117.7,5887.8,542.47,-583.6
btc,35,14,hold,,,0.05,180.0,137.3,11.29,52.28,45,11.1,33.2,23729.69,542.47,-405.18
btc,35,14,hold,,,0.1,180.0,152.54,12.15,57.3,34,17.6,52.8,25253.59,542.47,-389.94
btc,35,14,hold,,,0.15,180.0,94.48,8.58,62.51,28,25.0,75.6,19448.1,542.47,-447.99
btc,35,14,hold,,0.1,0.05,180.0,80.57,7.59,34.19,70,41.4,7.0,18057.08,542.47,-461.9
btc,35,14,hold,,0.1,0.1,180.0,-33.21,-4.87,57.9,61,49.2,10.6,6678.7,542.47,-575.69
btc,35,14,hold,,0.1,0.15,180.0,-59.08,-10.47,75.57,55,56.4,14.5,4092.44,542.47,-601.55
btc,35,14,hold,,0.2,0.05,180.0,23.33,2.63,56.83,63,23.8,9.8,12333.44,542.47,-519.14
btc,35,14,hold,,0.2,0.1,180.0,14.7,1.71,37.35,48,37.5,18.7,11470.4,542.47,-527.77
btc,35,14,hold,,0.2,0.15,180.0,-29.82,-4.29,55.06,45,44.4,22.1,7017.73,542.47,-572.3
btc,35,14,hold,,0.3,0.05,180.0,-0.1,-0.01,58.9,60,16.7,11.6,9989.63,542.47,-542.58
btc,35,14,hold,,0.3,0.1,180.0,-30.09,-4.33,56.37,42,26.2,24.5,6991.04,542.47,-572.56
btc,35,14,hold,,0.3,0.15,180.0,-22.57,-3.12,58.66,36,36.1,34.2,7742.96,542.47,-565.04
btc,35,21,fg_sell,50.0,,,,-0.81,-0.1,48.36,28,64.3,38.8,9919.41,542.47,-543.28
btc,35,21,fg_sell,60.0,,,,-9.04,-1.17,61.08,20,70.0,72.2,9096.15,542.47,-551.51
btc,35,21,fg_sell,70.0,,,,-38.18,-5.78,47.41,13,69.2,143.8,6181.99,542.47,-580.65
btc,35,21,fg_sell,80.0,,,,39.35,4.19,25.56,6,50.0,399.8,13934.77,542.47,-503.13
btc,35,21,fg_sell,90.0,,,,220.19,15.49,25.56,5,80.0,508.4,32019.02,542.47,-322.28
btc,35,21,tp_sl,,0.1,,,104.36,9.25,40.03,14,92.9,149.1,20435.52,542.47,-438.12
btc,35,21,tp_sl,,0.2,,,269.08,17.54,39.79,11,90.9,202.4,36907.53,542.47,-273.4
btc,35,21,tp_sl,,0.3,,,122.43,10.4,39.79,6,83.3,419.5,22242.89,542.47,-420.04
