rsi_thresh,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
45,1.0,atr_2x,3,0.3,False,263,29.3,-58.55,70.25,-0.83,4h
45,2.0,bb_mid,5,0.2,False,228,59.2,-58.63,71.64,-0.82,4h
45,1.5,atr_3x,7,0.1,False,212,32.1,-58.9,66.19,-0.89,4h
45,1.0,atr_3x,3,0.2,False,247,21.9,-59.32,59.95,-0.99,4h
35,2.0,atr_3x,5,0.2,True,19,5.3,-59.86,59.86,-1.0,4h
30,1.0,atr_3x,3,0.3,False,105,20.0,-60.37,62.93,-0.96,4h
40,2.0,bb_mid,5,0.2,False,210,57.6,-60.87,70.48,-0.86,4h
35,1.5,atr_2x,3,0.2,False,159,32.1,-60.96,66.51,-0.92,4h
40,1.5,atr_3x,5,0.1,False,192,29.2,-61.48,63.23,-0.97,4h
35,2.0,atr_2x,3,0.2,False,147,40.8,-61.6,73.71,-0.84,4h
30,2.0,atr_2x,5,0.2,False,89,43.8,-61.77,74.61,-0.83,4h
30,1.5,atr_3x,7,0.1,False,96,27.1,-61.82,64.49,-0.96,4h
35,1.5,atr_3x,7,0.2,True,20,5.0,-62.3,62.3,-1.0,4h
35,1.5,bb_mid,5,0.2,False,164,43.3,-62.45,70.68,-0.88,4h
30,1.5,atr_2x,3,0.3,False,96,34.4,-62.47,74.67,-0.84,4h
40,2.0,atr_3x,3,0.2,False,176,36.9,-62.48,64.68,-0.97,4h
45,2.0,atr_2x,5,0.2,False,208,47.1,-63.0,76.71,-0.82,4h
45,1.5,atr_2x,5,0.2,False,231,39.0,-63.08,77.93,-0.81,4h
35,1.0,atr_2x,7,0.1,False,177,24.3,-63.34,69.75,-0.91,4h
40,1.0,atr_2x,3,0.3,False,239,28.0,-63.52,72.7,-0.87,4h
45,1.0,atr_2x,5,0.2,False,263,29.3,-63.94,74.99,-0.85,4h
35,1.0,bb_mid,7,0.1,False,179,27.9,-64.41,68.36,-0.94,4h
30,1.5,bb_mid,7,0.2,False,97,42.3,-64.66,80.3,-0.81,4h
40,2.0,atr_2x,3,0.3,False,193,46.1,-64.76,76.87,-0.84,4h
40,1.5,atr_2x,3,0.3,False,211,37.4,-64.77,76.01,-0.85,4h
45,2.0,atr_3x,3,0.3,False,193,38.9,-64.89,70.24,-0.92,4h
35,1.5,atr_3x,5,0.3,True,20,5.0,-65.01,65.01,-1.0,4h
30,1.0,atr_3x,5,0.2,False,105,20.0,-65.03,67.17,-0.97,4h
45,1.5,bb_mid,7,0.2,False,247,51.8,-65.78,83.36,-0.79,4h
45,1.0,atr_3x,7,0.1,False,247,21.9,-66.01,66.13,-1.0,4h
45,1.0,bb_mid,3,0.3,False,272,36.4,-66.22,70.85,-0.93,4h
40,2.0,atr_3x,7,0.3,True,38,31.6,-67.06,79.78,-0.84,4h
30,1.5,atr_2x,5,0.2,False,96,34.4,-67.13,78.63,-0.85,4h
35,1.0,atr_3x,7,0.3,True,23,4.3,-67.45,67.45,-1.0,4h
35,2.0,atr_2x,7,0.3,True,22,27.3,-67.59,67.59,-1.0,4h
35,1.5,atr_2x,7,0.1,False,159,32.1,-67.68,72.83,-0.93,4h
40,1.0,atr_3x,5,0.1,False,222,18.5,-67.95,67.95,-1.0,4h
30,1.0,atr_2x,7,0.2,False,105,26.7,-68.06,75.94,-0.9,4h
35,2.0,atr_2x,7,0.1,False,147,40.8,-68.17,79.38,-0.86,4h
30,1.5,bb_mid,5,0.3,False,97,42.3,-68.44,82.99,-0.82,4h
40,1.0,atr_2x,5,0.2,False,239,28.0,-68.6,77.2,-0.89,4h
40,1.0,bb_mid,3,0.3,False,246,34.6,-68.98,74.04,-0.93,4h
35,2.0,bb_mid,3,0.3,False,154,51.3,-68.99,74.83,-0.92,4h
35,1.5,atr_3x,5,0.1,False,150,24.7,-69.0,69.99,-0.99,4h
40,1.5,atr_3x,3,0.2,False,192,29.2,-69.09,70.64,-0.98,4h
40,2.0,atr_3x,7,0.1,False,176,36.9,-69.37,71.07,-0.98,4h
30,2.0,bb_mid,7,0.2,False,91,52.7,-69.51,81.99,-0.85,4h
30,2.0,atr_3x,3,0.3,False,88,35.2,-69.71,72.72,-0.96,4h
40,2.0,atr_2x,5,0.2,False,193,46.1,-70.16,81.27,-0.86,4h
40,1.5,atr_2x,5,0.2,False,211,37.4,-70.24,80.54,-0.87,4h
40,1.5,bb_mid,7,0.2,False,225,50.7,-70.36,86.1,-0.82,4h
45,1.5,bb_mid,5,0.3,False,247,51.8,-70.47,86.12,-0.82,4h
45,2.0,atr_3x,5,0.2,False,193,38.9,-70.7,75.31,-0.94,4h
30,1.0,bb_mid,7,0.2,False,105,27.6,-71.03,78.44,-0.91,4h
45,1.0,bb_mid,5,0.2,False,272,36.4,-71.08,75.39,-0.94,4h
45,1.5,atr_3x,3,0.3,False,212,32.1,-71.21,77.05,-0.92,4h
35,2.0,atr_3x,5,0.1,False,133,30.1,-71.37,76.39,-0.93,4h
30,1.0,atr_2x,5,0.3,False,105,26.7,-71.58,78.98,-0.91,4h
35,1.0,atr_3x,5,0.1,False,170,15.3,-72.1,72.1,-1.0,4h
30,1.5,atr_3x,3,0.3,False,96,27.1,-72.36,74.68,-0.97,4h
35,2.0,atr_3x,7,0.2,True,19,5.3,-72.87,72.87,-1.0,4h
30,2.0,bb_mid,5,0.3,False,91,52.7,-73.37,84.79,-0.87,4h
40,1.0,bb_mid,5,0.2,False,246,34.6,-73.63,78.33,-0.94,4h
35,2.0,bb_mid,5,0.2,False,154,51.3,-73.77,79.13,-0.93,4h
35,1.0,atr_2x,3,0.3,False,177,24.3,-74.01,79.64,-0.93,4h
30,1.0,bb_mid,5,0.3,False,105,27.6,-74.36,81.29,-0.91,4h
30,2.0,atr_3x,5,0.2,False,88,35.2,-74.41,76.98,-0.97,4h
40,1.5,bb_mid,5,0.3,False,225,50.7,-74.57,88.5,-0.84,4h
35,1.0,bb_mid,3,0.3,False,179,27.9,-74.86,78.32,-0.96,4h
40,1.0,atr_3x,3,0.2,False,222,18.5,-75.01,75.0,-1.0,4h
40,1.5,atr_3x,7,0.1,False,192,29.2,-75.44,76.75,-0.98,4h
35,2.0,atr_3x,5,0.3,True,19,5.3,-75.46,75.46,-1.0,4h
35,1.5,atr_3x,3,0.2,False,150,24.7,-76.05,76.96,-0.99,4h
45,1.5,atr_3x,5,0.2,False,212,32.1,-76.31,81.43,-0.94,4h
30,1.5,atr_3x,5,0.2,False,96,27.1,-76.67,78.77,-0.97,4h
45,1.0,atr_3x,3,0.3,False,247,21.9,-76.86,76.91,-1.0,4h
45,2.0,bb_mid,7,0.2,False,228,59.2,-77.39,84.17,-0.92,4h
35,1.5,atr_3x,7,0.3,True,20,5.0,-77.9,77.9,-1.0,4h
35,2.0,atr_3x,3,0.2,False,133,30.1,-78.28,82.64,-0.95,4h
35,1.0,atr_2x,5,0.2,False,177,24.3,-78.31,83.43,-0.94,4h
35,1.5,atr_2x,3,0.3,False,159,32.1,-78.41,82.5,-0.95,4h
30,2.0,atr_2x,7,0.2,False,89,43.8,-78.41,87.24,-0.9,4h
35,2.0,atr_2x,3,0.3,False,147,40.8,-78.67,87.53,-0.9,4h
35,1.0,atr_3x,3,0.2,False,170,15.3,-78.73,78.72,-1.0,4h
40,2.0,bb_mid,7,0.2,False,210,57.6,-78.91,85.13,-0.93,4h
35,1.0,bb_mid,5,0.2,False,179,27.9,-79.04,82.19,-0.96,4h
30,1.0,atr_3x,7,0.2,False,105,20.0,-79.71,80.24,-0.99,4h
35,1.5,bb_mid,7,0.2,False,164,43.3,-79.73,85.15,-0.94,4h
40,2.0,atr_3x,3,0.3,False,176,36.9,-80.26,81.27,-0.99,4h
40,1.0,atr_3x,7,0.1,False,222,18.5,-80.65,80.64,-1.0,4h
45,1.0,atr_2x,7,0.2,False,263,29.3,-80.85,88.39,-0.91,4h
45,2.0,bb_mid,5,0.3,False,228,59.2,-81.01,86.42,-0.94,4h
45,1.0,atr_3x,5,0.2,False,247,21.9,-81.14,81.16,-1.0,4h
30,1.5,atr_2x,7,0.2,False,96,34.4,-81.56,89.56,-0.91,4h
30,2.0,atr_2x,5,0.3,False,89,43.8,-81.62,89.41,-0.91,4h
35,1.5,atr_3x,7,0.1,False,150,24.7,-81.64,82.45,-0.99,4h
45,2.0,atr_2x,7,0.2,False,208,47.1,-81.74,90.28,-0.91,4h
45,1.5,atr_2x,7,0.2,False,231,39.0,-81.92,90.79,-0.9,4h
40,2.0,bb_mid,5,0.3,False,210,57.6,-82.33,87.69,-0.94,4h
30,1.0,atr_3x,5,0.3,False,105,20.0,-82.48,82.7,-1.0,4h
35,1.5,atr_2x,5,0.2,False,159,32.1,-82.58,86.14,-0.96,4h
35,2.0,atr_2x,5,0.2,False,147,40.8,-82.76,90.39,-0.92,4h
35,1.5,bb_mid,5,0.3,False,164,43.3,-82.97,87.68,-0.95,4h
35,2.0,atr_3x,7,0.1,False,133,30.1,-83.67,87.31,-0.96,4h
35,1.0,atr_3x,7,0.1,False,170,15.3,-83.87,83.86,-1.0,4h
40,1.0,atr_2x,7,0.2,False,239,28.0,-83.91,89.63,-0.94,4h
45,1.0,atr_2x,5,0.3,False,263,29.3,-83.95,90.58,-0.93,4h
30,1.5,atr_2x,5,0.3,False,96,34.4,-84.24,91.35,-0.92,4h
40,2.0,atr_3x,5,0.2,False,176,36.9,-84.42,85.24,-0.99,4h
40,1.5,atr_3x,3,0.3,False,192,29.2,-84.94,85.78,-0.99,4h
45,2.0,atr_2x,5,0.3,False,208,47.1,-85.13,92.4,-0.92,4h
45,1.5,atr_2x,5,0.3,False,231,39.0,-85.29,92.77,-0.92,4h
45,1.0,bb_mid,7,0.2,False,272,36.4,-85.43,88.23,-0.97,4h
30,1.5,bb_mid,7,0.3,False,97,42.3,-85.62,93.54,-0.92,4h
40,2.0,atr_2x,7,0.2,False,193,46.1,-86.18,92.7,-0.93,4h
40,1.5,atr_2x,7,0.2,False,211,37.4,-86.32,92.37,-0.93,4h
40,1.0,atr_2x,5,0.3,False,239,28.0,-86.62,91.62,-0.95,4h
35,2.0,atr_3x,7,0.3,True,19,5.3,-86.86,86.86,-1.0,4h
40,1.0,bb_mid,7,0.2,False,246,34.6,-87.04,90.04,-0.97,4h
30,1.0,atr_2x,7,0.3,False,105,26.7,-87.13,91.44,-0.95,4h
45,2.0,atr_3x,7,0.2,False,193,38.9,-87.52,89.57,-0.98,4h
35,2.0,bb_mid,7,0.2,False,154,51.3,-87.57,90.78,-0.96,4h
30,2.0,atr_3x,7,0.2,False,88,35.2,-87.9,88.94,-0.99,4h
45,1.0,bb_mid,5,0.3,False,272,36.4,-87.92,90.36,-0.97,4h
40,1.5,atr_3x,5,0.2,False,192,29.2,-88.37,89.02,-0.99,4h
40,1.0,atr_3x,3,0.3,False,222,18.5,-88.63,88.62,-1.0,4h
30,1.0,bb_mid,7,0.3,False,105,27.6,-88.74,92.67,-0.96,4h
30,1.5,atr_3x,7,0.2,False,96,27.1,-88.78,89.99,-0.99,4h
40,2.0,atr_2x,5,0.3,False,193,46.1,-88.89,94.38,-0.94,4h
40,1.5,atr_2x,5,0.3,False,211,37.4,-89.03,94.11,-0.95,4h
40,1.0,bb_mid,5,0.3,False,246,34.6,-89.31,91.92,-0.97,4h
35,1.5,atr_3x,3,0.3,False,150,24.7,-89.46,90.05,-0.99,4h
35,2.0,bb_mid,5,0.3,False,154,51.3,-89.89,92.62,-0.97,4h
30,2.0,bb_mid,7,0.3,False,91,52.7,-89.97,95.27,-0.94,4h
35,1.0,atr_2x,7,0.2,False,177,24.3,-90.06,93.12,-0.97,4h
45,1.5,bb_mid,7,0.3,False,247,51.8,-90.1,96.04,-0.94,4h
30,2.0,atr_3x,5,0.3,False,88,35.2,-90.16,91.05,-0.99,4h
45,2.0,atr_3x,5,0.3,False,193,38.9,-90.25,91.92,-0.98,4h
45,1.5,atr_3x,7,0.2,False,212,32.1,-90.29,92.79,-0.97,4h
35,1.0,bb_mid,7,0.2,False,179,27.9,-90.4,92.28,-0.98,4h
30,1.5,atr_3x,5,0.3,False,96,27.1,-90.78,91.81,-0.99,4h
35,1.0,atr_3x,3,0.3,False,170,15.3,-90.86,90.85,-1.0,4h
35,2.0,atr_3x,3,0.3,False,133,30.1,-91.0,93.34,-0.97,4h
40,1.0,atr_3x,5,0.2,False,222,18.5,-91.37,91.36,-1.0,4h
40,1.5,bb_mid,7,0.3,False,225,50.7,-91.65,96.84,-0.95,4h
35,1.0,atr_2x,5,0.3,False,177,24.3,-91.93,94.55,-0.97,4h
35,1.5,atr_3x,5,0.2,False,150,24.7,-92.11,92.6,-0.99,4h
35,1.0,bb_mid,5,0.3,False,179,27.9,-92.2,93.81,-0.98,4h
45,1.0,atr_3x,7,0.2,False,247,21.9,-92.31,92.31,-1.0,4h
45,1.5,atr_3x,5,0.3,False,212,32.1,-92.45,94.44,-0.98,4h
35,1.0,atr_3x,5,0.2,False,170,15.3,-93.17,93.17,-1.0,4h
35,2.0,atr_2x,7,0.2,False,147,40.8,-93.23,96.81,-0.96,4h
35,1.5,atr_2x,7,0.2,False,159,32.1,-93.23,95.04,-0.98,4h
30,1.0,atr_3x,7,0.3,False,105,20.0,-93.38,93.38,-1.0,4h
35,2.0,atr_3x,5,0.2,False,133,30.1,-93.41,95.23,-0.98,4h
45,1.0,atr_3x,5,0.3,False,247,21.9,-93.98,93.97,-1.0,4h
30,2.0,atr_2x,7,0.3,False,89,43.8,-94.1,96.96,-0.97,4h
30,1.5,atr_2x,7,0.3,False,96,34.4,-94.46,97.42,-0.97,4h
45,2.0,bb_mid,7,0.3,False,228,59.2,-94.57,96.34,-0.98,4h
40,2.0,atr_3x,7,0.2,False,176,36.9,-94.61,94.88,-1.0,4h
35,2.0,atr_2x,5,0.3,False,147,40.8,-94.76,97.62,-0.97,4h
35,1.5,atr_2x,5,0.3,False,159,32.1,-94.77,96.24,-0.98,4h
35,1.5,bb_mid,7,0.3,False,164,43.3,-94.99,96.57,-0.98,4h
40,2.0,bb_mid,7,0.3,False,210,57.6,-95.0,96.75,-0.98,4h
45,1.0,atr_2x,7,0.3,False,263,29.3,-95.24,97.69,-0.97,4h
40,2.0,atr_3x,5,0.3,False,176,36.9,-95.99,96.19,-1.0,4h
40,1.0,atr_2x,7,0.3,False,239,28.0,-96.15,97.96,-0.98,4h
40,1.5,atr_3x,7,0.2,False,192,29.2,-96.26,96.41,-1.0,4h
45,1.0,bb_mid,7,0.3,False,272,36.4,-96.56,97.42,-0.99,4h
45,2.0,atr_2x,7,0.3,False,208,47.1,-96.64,98.63,-0.98,4h
45,1.5,atr_2x,7,0.3,False,231,39.0,-96.66,98.63,-0.98,4h
40,1.0,bb_mid,7,0.3,False,246,34.6,-97.02,97.94,-0.99,4h
40,1.5,atr_3x,5,0.3,False,192,29.2,-97.26,97.34,-1.0,4h
40,1.0,atr_3x,7,0.2,False,222,18.5,-97.32,97.32,-1.0,4h
30,1.5,atr_3x,7,0.3,False,96,27.1,-97.47,97.78,-1.0,4h
35,2.0,bb_mid,7,0.3,False,154,51.3,-97.54,98.34,-0.99,4h
30,2.0,atr_3x,7,0.3,False,88,35.2,-97.62,97.92,-1.0,4h
40,2.0,atr_2x,7,0.3,False,193,46.1,-97.65,99.07,-0.99,4h
40,1.5,atr_2x,7,0.3,False,211,37.4,-97.67,99.0,-0.99,4h
35,1.5,atr_3x,7,0.2,False,150,24.7,-97.72,97.91,-1.0,4h
35,1.0,atr_2x,7,0.3,False,177,24.3,-97.95,98.79,-0.99,4h
35,1.0,atr_3x,7,0.2,False,170,15.3,-97.98,97.98,-1.0,4h
35,1.0,bb_mid,7,0.3,False,179,27.9,-97.99,98.51,-0.99,4h
40,1.0,atr_3x,5,0.3,False,222,18.5,-98.03,98.03,-1.0,4h
35,2.0,atr_3x,7,0.2,False,133,30.1,-98.27,98.82,-0.99,4h
45,2.0,atr_3x,7,0.3,False,193,38.9,-98.33,98.67,-1.0,4h
35,1.5,atr_3x,5,0.3,False,150,24.7,-98.36,98.51,-1.0,4h
35,1.0,atr_3x,5,0.3,False,170,15.3,-98.53,98.53,-1.0,4h
45,1.5,atr_3x,7,0.3,False,212,32.1,-98.7,99.07,-1.0,4h
35,2.0,atr_3x,5,0.3,False,133,30.1,-98.79,99.18,-1.0,4h
45,1.0,atr_3x,7,0.3,False,247,21.9,-98.82,98.82,-1.0,4h
35,2.0,atr_2x,7,0.3,False,147,40.8,-99.07,99.64,-0.99,4h
35,1.5,atr_2x,7,0.3,False,159,32.1,-99.08,99.41,-1.0,4h
40,2.0,atr_3x,7,0.3,False,176,36.9,-99.47,99.5,-1.0,4h
40,1.5,atr_3x,7,0.3,False,192,29.2,-99.66,99.66,-1.0,4h
40,1.0,atr_3x,7,0.3,False,222,18.5,-99.73,99.73,-1.0,4h
35,1.0,atr_3x,7,0.3,False,170,15.3,-99.8,99.8,-1.0,4h
35,1.5,atr_3x,7,0.3,False,150,24.7,-99.81,99.84,-1.0,4h
35,2.0,atr_3x,7,0.3,False,133,30.1,-99.88,99.92,-1.0,4h
