retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.786,1.618,0.002,7,0.2,ob_only,63,23.8,82.21,56.33,1.46,1822.08,5,sol,4H,124,258
0.382,0.618,1.618,0.005,3,0.2,ob_only,54,27.8,40.99,28.02,1.46,1409.9,5,sol,4H,124,258
0.382,0.618,1.618,0.005,7,0.1,ob_only,54,27.8,46.69,32.16,1.45,1466.87,5,sol,4H,124,258
0.5,0.786,2.0,0.002,5,0.2,ob_only,32,15.6,47.01,32.36,1.45,1470.05,8,sol,4H,83,206
0.382,0.786,1.618,0.002,3,0.1,ob_only,63,23.8,22.52,15.79,1.43,1225.17,5,sol,4H,124,258
0.382,0.786,1.618,0.005,7,0.2,both,78,23.1,73.13,51.6,1.42,1731.28,5,sol,4H,124,258
0.382,0.618,2.0,0.002,7,0.1,ob_only,54,20.4,54.03,38.33,1.41,1540.35,5,sol,4H,124,258
0.382,0.618,2.0,0.002,3,0.2,ob_only,54,20.4,47.63,33.87,1.41,1476.26,5,sol,4H,124,258
0.382,0.618,2.0,0.002,5,0.1,ob_only,54,20.4,40.65,29.1,1.4,1406.52,5,sol,4H,124,258
0.382,0.618,1.618,0.005,5,0.2,ob_only,54,27.8,60.79,43.63,1.39,1607.93,5,sol,4H,124,258
0.382,0.618,2.0,0.002,5,0.2,ob_only,54,20.4,69.31,50.09,1.38,1693.08,5,sol,4H,124,258
0.382,0.618,2.0,0.002,3,0.1,ob_only,54,20.4,25.3,18.57,1.36,1252.99,5,sol,4H,124,258
0.5,0.786,2.0,0.002,7,0.2,ob_only,32,15.6,57.14,42.4,1.35,1571.4,8,sol,4H,83,206
0.5,0.786,1.272,0.002,7,0.1,ob_only,97,23.7,38.41,28.61,1.34,1384.08,3,sol,4H,194,314
0.5,0.786,1.272,0.002,3,0.2,ob_only,97,23.7,33.45,24.94,1.34,1334.54,3,sol,4H,194,314
0.5,0.786,1.272,0.002,5,0.1,ob_only,97,23.7,28.27,21.14,1.34,1282.69,3,sol,4H,194,314
0.5,0.786,1.272,0.002,5,0.2,ob_only,97,23.7,51.61,38.78,1.33,1516.14,3,sol,4H,194,314
0.5,0.786,1.272,0.002,3,0.1,ob_only,97,23.7,17.33,13.12,1.32,1173.33,3,sol,4H,194,314
0.382,0.618,1.272,0.005,3,0.1,ob_only,55,32.7,17.81,13.61,1.31,1178.09,5,sol,4H,124,258
0.382,0.618,1.272,0.005,5,0.1,ob_only,55,32.7,28.83,22.09,1.31,1288.3,5,sol,4H,124,258
0.382,0.618,1.272,0.005,3,0.2,ob_only,55,32.7,33.96,26.13,1.3,1339.61,5,sol,4H,124,258
0.382,0.618,1.272,0.005,7,0.1,ob_only,55,32.7,38.79,30.04,1.29,1387.89,5,sol,4H,124,258
0.5,0.786,1.272,0.002,7,0.2,ob_only,97,23.7,64.51,50.56,1.28,1645.05,3,sol,4H,194,314
0.382,0.618,2.0,0.002,7,0.2,ob_only,54,20.4,79.16,62.52,1.27,1791.55,5,sol,4H,124,258
0.382,0.618,1.618,0.005,7,0.2,ob_only,54,27.8,71.38,56.73,1.26,1713.83,5,sol,4H,124,258
0.382,0.618,2.0,0.005,3,0.1,both,69,18.8,22.7,17.96,1.26,1227.04,5,sol,4H,124,258
0.382,0.618,2.0,0.005,5,0.1,both,69,18.8,35.54,28.23,1.26,1355.39,5,sol,4H,124,258
0.382,0.618,1.272,0.005,5,0.2,ob_only,55,32.7,51.11,40.99,1.25,1511.1,5,sol,4H,124,258
0.382,0.618,2.0,0.005,3,0.2,both,69,18.8,41.03,32.92,1.25,1410.3,5,sol,4H,124,258
0.382,0.618,2.0,0.005,7,0.1,both,69,18.8,45.82,37.32,1.23,1458.2,5,sol,4H,124,258
0.5,0.786,1.618,0.002,3,0.2,both,66,19.7,32.17,26.35,1.22,1321.69,5,sol,4H,124,258
0.5,0.786,1.618,0.002,5,0.1,both,66,19.7,27.35,22.45,1.22,1273.52,5,sol,4H,124,258
0.5,0.786,1.618,0.002,7,0.1,both,66,19.7,36.7,30.08,1.22,1367.03,5,sol,4H,124,258
0.5,0.786,1.618,0.002,3,0.1,both,66,19.7,16.98,14.07,1.21,1169.77,5,sol,4H,124,258
0.5,0.786,1.618,0.002,5,0.2,both,66,19.7,48.4,40.28,1.2,1483.95,5,sol,4H,124,258
0.5,0.786,1.618,0.002,3,0.1,ob_only,56,21.4,15.21,12.9,1.18,1152.07,5,sol,4H,124,258
