retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,2.0,0.002,5,0.1,ob_only,11,4,7,45.5,10.94,1.58,6.91,1109.36,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,3,0.1,both,37,16,21,45.9,12.24,1.78,6.89,1122.36,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,5,0.1,both,26,14,12,42.3,16.59,2.42,6.86,1165.93,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,3,0.1,both,11,4,7,45.5,6.49,0.95,6.83,1064.89,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,3,0.1,ob_only,11,4,7,45.5,6.49,0.95,6.83,1064.89,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,5,0.2,both,23,11,12,52.2,36.78,5.4,6.82,1367.8,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.2,both,28,14,14,39.3,32.16,4.75,6.77,1321.56,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,7,0.1,ob_only,22,10,12,54.5,25.62,3.79,6.76,1256.25,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,3,0.1,both,26,14,12,42.3,9.73,1.45,6.7,1097.35,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,3,0.2,ob_only,22,10,12,54.5,21.69,3.25,6.67,1216.94,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,7,0.2,both,25,12,13,40.0,51.86,7.81,6.64,1518.56,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,5,0.1,both,28,14,14,39.3,26.31,3.98,6.62,1263.05,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,5,0.1,ob_only,22,10,12,54.5,17.86,2.72,6.58,1178.56,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,7,0.1,both,23,11,12,52.2,24.86,3.79,6.56,1248.6,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,7,0.2,ob_only,11,4,7,54.5,33.83,5.22,6.49,1338.34,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,7,0.2,both,11,4,7,54.5,33.83,5.22,6.49,1338.34,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,3,0.2,both,23,11,12,52.2,21.06,3.25,6.47,1210.59,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,3,0.1,ob_only,22,10,12,54.5,10.45,1.63,6.4,1104.49,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,5,0.1,both,23,11,12,52.2,17.34,2.72,6.39,1173.43,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.1,both,28,14,14,39.3,15.21,2.4,6.33,1152.08,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,5,0.2,ob_only,11,4,7,54.5,23.64,3.74,6.32,1236.36,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,5,0.2,both,11,4,7,54.5,23.64,3.74,6.32,1236.36,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,7,0.2,both,31,15,16,38.7,55.88,8.89,6.29,1558.75,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,5,0.2,both,25,12,13,40.0,35.45,5.64,6.29,1354.52,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.2,ob_only,35,15,20,48.6,49.07,7.81,6.28,1490.7,3,xrp,1H,3m,95
0.382,0.618,1.618,0.005,3,0.1,both,23,11,12,52.2,10.16,1.63,6.22,1101.61,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,7,0.1,ob_only,11,4,7,54.5,16.26,2.63,6.19,1162.62,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,7,0.1,both,11,4,7,54.5,16.26,2.63,6.19,1162.62,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,3,0.2,ob_only,11,4,7,54.5,13.86,2.25,6.15,1138.57,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,3,0.2,both,11,4,7,54.5,13.86,2.25,6.15,1138.57,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,5,0.1,both,11,4,7,54.5,11.48,1.88,6.11,1114.8,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,5,0.1,ob_only,11,4,7,54.5,11.48,1.88,6.11,1114.8,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,7,0.1,both,25,12,13,40.0,24.0,3.98,6.04,1240.04,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,3,0.1,both,11,4,7,54.5,6.81,1.13,6.03,1068.06,5,xrp,1H,3m,59
0.5,0.786,2.0,0.005,3,0.1,ob_only,11,4,7,54.5,6.81,1.13,6.03,1068.06,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,7,0.2,fvg_only,5,5,0,60.0,9.0,1.5,6.0,1090.02,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,5,0.2,ob_only,35,15,20,48.6,33.75,5.62,6.0,1337.52,3,xrp,1H,3m,95
0.5,0.786,1.272,0.005,5,0.2,fvg_only,5,5,0,60.0,6.41,1.07,5.98,1064.11,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,5,0.2,both,31,15,16,38.7,38.14,6.4,5.96,1381.36,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,3,0.2,fvg_only,5,5,0,60.0,3.83,0.64,5.96,1038.35,3,xrp,1H,3m,95
0.5,0.786,1.272,0.002,3,0.2,both,25,12,13,40.0,20.35,3.42,5.96,1203.46,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,7,0.1,fvg_only,5,5,0,60.0,4.48,0.75,5.96,1044.77,3,xrp,1H,3m,95
0.5,0.786,1.272,0.005,5,0.1,fvg_only,5,5,0,60.0,3.19,0.54,5.95,1031.93,3,xrp,1H,3m,95
0.5,0.786,1.272,0.005,3,0.1,fvg_only,5,5,0,60.0,1.91,0.32,5.94,1019.13,3,xrp,1H,3m,95
0.5,0.786,1.272,0.002,5,0.1,both,25,12,13,40.0,16.77,2.85,5.87,1167.66,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,7,0.2,ob_only,18,6,12,50.0,36.03,6.19,5.82,1360.26,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.1,ob_only,35,15,20,48.6,22.95,3.96,5.79,1229.45,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,3,0.2,ob_only,35,15,20,48.6,19.47,3.4,5.72,1194.74,3,xrp,1H,3m,95
0.5,0.786,1.272,0.002,3,0.1,both,25,12,13,40.0,9.84,1.72,5.71,1098.35,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,7,0.1,both,31,15,16,38.7,25.78,4.52,5.71,1257.83,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,5,0.1,ob_only,35,15,20,48.6,16.07,2.84,5.65,1160.67,3,xrp,1H,3m,95
0.382,0.618,2.0,0.005,5,0.2,ob_only,18,6,12,50.0,25.12,4.45,5.65,1251.21,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,3,0.2,both,31,15,16,38.7,21.84,3.88,5.63,1218.43,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,5,0.1,both,31,15,16,38.7,17.99,3.24,5.55,1179.9,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,3,0.1,ob_only,35,15,20,48.6,9.45,1.71,5.52,1094.47,3,xrp,1H,3m,95
0.382,0.618,2.0,0.005,7,0.1,ob_only,18,6,12,50.0,17.26,3.13,5.52,1172.57,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,3,0.2,ob_only,18,6,12,50.0,14.7,2.69,5.47,1146.98,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,5,0.1,ob_only,18,6,12,50.0,12.17,2.24,5.43,1121.69,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,3,0.1,both,31,15,16,38.7,10.54,1.95,5.39,1105.41,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,7,0.2,both,19,7,12,47.4,33.24,6.19,5.37,1332.37,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,3,0.1,ob_only,18,6,12,50.0,7.21,1.35,5.34,1072.06,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,5,0.2,both,19,7,12,47.4,23.29,4.45,5.23,1232.88,5,xrp,1H,3m,59
0.382,0.618,2.0,0.005,7,0.1,both,19,7,12,47.4,16.06,3.13,5.13,1160.55,5,xrp,1H,3m,59
