retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,2.0,0.002,3,0.2,fvg_only,5,5,0,40.0,1.13,0.58,1.94,1011.34,5,eth,1H,3m,60
0.382,0.618,1.272,0.002,5,0.2,both,42,28,14,45.2,16.91,8.78,1.93,1169.05,3,eth,1H,3m,91
0.382,0.618,2.0,0.002,7,0.2,fvg_only,5,5,0,40.0,2.63,1.36,1.93,1026.29,5,eth,1H,3m,60
0.382,0.618,1.272,0.002,7,0.1,both,42,28,14,45.2,11.74,6.18,1.9,1117.36,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,3,0.2,both,42,28,14,45.2,10.03,5.31,1.89,1100.3,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,5,0.1,both,42,28,14,45.2,8.33,4.43,1.88,1083.34,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,3,0.1,both,42,28,14,45.2,4.97,2.67,1.86,1049.7,3,eth,1H,3m,91
0.5,0.786,1.618,0.002,7,0.2,ob_only,23,15,8,34.8,19.64,11.48,1.71,1196.38,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,5,0.2,ob_only,23,15,8,34.8,13.98,8.31,1.68,1139.82,5,eth,1H,3m,60
0.382,0.786,2.0,0.002,7,0.1,both,49,33,16,30.6,10.21,6.16,1.66,1102.07,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,5,0.2,both,49,33,16,30.6,14.5,8.73,1.66,1144.99,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,7,0.2,both,49,33,16,30.6,20.11,12.1,1.66,1201.07,3,eth,1H,3m,91
0.5,0.786,1.618,0.002,7,0.1,ob_only,23,15,8,34.8,9.76,5.88,1.66,1097.57,5,eth,1H,3m,60
0.382,0.786,2.0,0.002,3,0.2,both,49,33,16,30.6,8.76,5.29,1.66,1087.63,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,3,0.1,both,49,33,16,30.6,4.4,2.67,1.65,1043.99,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,5,0.1,both,49,33,16,30.6,7.31,4.42,1.65,1073.13,3,eth,1H,3m,91
0.5,0.786,1.618,0.002,3,0.2,ob_only,23,15,8,34.8,8.35,5.06,1.65,1083.54,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,5,0.1,ob_only,23,15,8,34.8,6.95,4.23,1.64,1069.53,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,3,0.1,ob_only,23,15,8,34.8,4.16,2.56,1.63,1041.61,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,7,0.2,both,25,17,8,32.0,18.31,12.46,1.47,1183.07,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,5,0.2,both,25,17,8,32.0,13.08,9.04,1.45,1130.75,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,5,0.1,ob_only,21,11,10,42.9,5.95,4.15,1.43,1059.45,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,7,0.1,both,25,17,8,32.0,9.15,6.41,1.43,1091.46,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,7,0.1,ob_only,21,11,10,42.9,8.27,5.78,1.43,1082.68,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,3,0.1,ob_only,21,11,10,42.9,3.59,2.5,1.43,1035.89,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,3,0.2,ob_only,21,11,10,42.9,7.11,4.97,1.43,1071.11,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,5,0.1,both,25,17,8,32.0,6.53,4.61,1.42,1065.28,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,3,0.2,both,25,17,8,32.0,7.84,5.51,1.42,1078.37,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,5,0.2,ob_only,21,11,10,42.9,11.68,8.2,1.42,1116.84,5,eth,1H,3m,60
0.382,0.786,2.0,0.005,7,0.2,ob_only,21,11,10,42.9,16.09,11.36,1.42,1160.89,5,eth,1H,3m,60
0.5,0.786,1.618,0.002,3,0.1,both,25,17,8,32.0,3.91,2.79,1.4,1039.13,5,eth,1H,3m,60
