fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,21,5.0,3.0,0.6,5,0.2,844,14.2,-64.61,64.61,-1.0,1h
9,50,5.0,2.0,0.4,5,0.3,517,8.1,-64.95,71.44,-0.91,1h
12,26,5.0,2.0,0.2857,7,0.2,649,6.6,-65.0,67.67,-0.96,1h
12,50,2.0,3.0,0.6,5,0.3,441,20.9,-65.12,72.25,-0.9,1h
9,26,5.0,2.0,0.4,5,0.2,768,9.1,-65.17,67.21,-0.97,1h
12,26,5.0,1.0,0.1429,7,0.2,649,3.1,-65.34,65.34,-1.0,1h
12,21,2.0,1.0,0.3333,3,0.3,749,11.9,-65.39,65.39,-1.0,1h
5,50,2.0,3.0,0.4286,7,0.2,679,17.4,-65.47,71.54,-0.92,1h
9,26,3.0,3.0,1.0,3,0.3,768,23.0,-65.53,66.77,-0.98,1h
5,21,5.0,1.0,0.2,5,0.2,1129,6.7,-65.7,65.7,-1.0,1h
9,26,5.0,1.0,0.2,5,0.2,768,4.2,-65.75,66.15,-0.99,1h
12,50,2.0,2.0,0.2857,7,0.3,441,12.0,-65.85,73.12,-0.9,1h
5,21,2.0,2.0,0.6667,3,0.3,1129,24.0,-65.97,66.89,-0.99,1h
9,50,5.0,2.0,0.2857,7,0.3,517,6.8,-66.0,75.51,-0.87,1h
9,26,3.0,1.0,0.2,5,0.2,768,5.3,-66.0,66.0,-1.0,1h
12,21,5.0,1.0,0.1429,7,0.2,749,3.5,-66.13,66.98,-0.99,1h
12,21,3.0,2.0,0.4,5,0.2,749,11.3,-66.17,66.23,-1.0,1h
