rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,2.0,1.5,atr_2x,7,0.1,True,1,100.0,2.16,0.04,61.67,1h
25,1.2,1.5,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,1.5,1.0,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,1.2,2.0,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,1.5,2.0,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,1.5,1.5,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,1.2,1.0,bb_mid,5,0.1,True,2,100.0,2.09,0.03,83.47,1h
25,2.0,1.5,bb_mid,5,0.2,True,1,100.0,1.87,0.05,37.49,1h
25,2.0,1.0,bb_mid,5,0.2,True,1,100.0,1.87,0.05,37.49,1h
25,2.0,2.0,bb_mid,5,0.2,True,1,100.0,1.87,0.05,37.49,1h
25,2.0,1.5,atr_2x,3,0.2,True,1,100.0,1.85,0.03,61.67,1h
25,2.0,2.0,atr_2x,3,0.2,True,1,100.0,1.85,0.03,61.67,1h
25,2.0,1.0,atr_2x,3,0.2,True,1,100.0,1.85,0.03,61.67,1h
25,2.0,2.0,bb_mid,3,0.3,True,1,100.0,1.69,0.05,37.49,1h
25,2.0,1.0,bb_mid,3,0.3,True,1,100.0,1.69,0.05,37.49,1h
25,2.0,1.5,bb_mid,3,0.3,True,1,100.0,1.69,0.05,37.49,1h
25,2.0,2.0,atr_2x,5,0.1,True,1,100.0,1.54,0.03,61.67,1h
25,2.0,1.0,atr_2x,5,0.1,True,1,100.0,1.54,0.03,61.67,1h
25,2.0,1.5,atr_2x,5,0.1,True,1,100.0,1.54,0.03,61.67,1h
25,1.2,1.0,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,1.2,2.0,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,1.5,1.5,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,1.5,2.0,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,1.2,1.5,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,1.5,1.0,atr_2x,3,0.1,True,2,100.0,1.47,0.01,98.19,1h
25,2.0,2.0,atr_3x,3,0.1,True,1,100.0,1.4,0.01,93.51,1h
25,2.0,1.5,atr_3x,3,0.1,True,1,100.0,1.4,0.01,93.51,1h
25,2.0,1.0,atr_3x,3,0.1,True,1,100.0,1.4,0.01,93.51,1h
25,2.0,1.0,bb_mid,7,0.1,True,1,100.0,1.31,0.04,37.49,1h
25,2.0,2.0,bb_mid,7,0.1,True,1,100.0,1.31,0.04,37.49,1h
25,2.0,1.5,bb_mid,7,0.1,True,1,100.0,1.31,0.04,37.49,1h
25,1.5,2.0,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,1.2,1.0,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,1.2,2.0,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,1.5,1.0,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,1.5,1.5,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,1.2,1.5,bb_mid,3,0.1,True,2,100.0,1.25,0.02,83.3,1h
25,2.0,1.0,bb_mid,3,0.2,True,1,100.0,1.12,0.03,37.49,1h
25,2.0,2.0,bb_mid,3,0.2,True,1,100.0,1.12,0.03,37.49,1h
25,2.0,1.5,bb_mid,3,0.2,True,1,100.0,1.12,0.03,37.49,1h
25,2.0,2.0,bb_mid,5,0.1,True,1,100.0,0.94,0.03,37.49,1h
25,2.0,1.5,bb_mid,5,0.1,True,1,100.0,0.94,0.03,37.49,1h
25,2.0,1.0,bb_mid,5,0.1,True,1,100.0,0.94,0.03,37.49,1h
25,2.0,1.0,atr_2x,3,0.1,True,1,100.0,0.93,0.01,61.67,1h
25,2.0,2.0,atr_2x,3,0.1,True,1,100.0,0.93,0.01,61.67,1h
25,2.0,1.5,atr_2x,3,0.1,True,1,100.0,0.93,0.01,61.67,1h
25,2.0,1.0,bb_mid,3,0.1,True,1,100.0,0.56,0.01,37.49,1h
25,2.0,2.0,bb_mid,3,0.1,True,1,100.0,0.56,0.01,37.49,1h
25,2.0,1.5,bb_mid,3,0.1,True,1,100.0,0.56,0.01,37.49,1h
30,1.5,2.0,atr_3x,3,0.2,True,28,42.9,0.32,7.11,0.04,1h
30,1.5,2.0,atr_3x,7,0.1,True,28,42.9,0.31,8.26,0.04,1h
30,1.5,2.0,atr_3x,5,0.1,True,28,42.9,0.3,5.95,0.05,1h
30,1.5,2.0,atr_3x,3,0.3,True,28,42.9,0.26,10.52,0.02,1h
30,1.2,2.0,atr_3x,5,0.1,True,28,42.9,0.25,5.95,0.04,1h
30,1.2,2.0,atr_3x,3,0.2,True,28,42.9,0.25,7.11,0.03,1h
30,1.2,2.0,atr_3x,7,0.1,True,28,42.9,0.23,8.26,0.03,1h
30,1.5,2.0,atr_3x,3,0.1,True,28,42.9,0.23,3.6,0.06,1h
30,1.5,2.0,bb_mid,3,0.3,True,28,71.4,0.22,3.26,0.07,1h
30,1.5,2.0,bb_mid,5,0.2,True,28,71.4,0.22,3.62,0.06,1h
30,1.5,2.0,atr_3x,5,0.2,True,28,42.9,0.21,11.64,0.02,1h
30,1.2,2.0,atr_3x,3,0.1,True,28,42.9,0.2,3.6,0.05,1h
30,1.5,2.0,bb_mid,7,0.1,True,28,71.4,0.2,2.53,0.08,1h
30,1.5,2.0,bb_mid,3,0.2,True,28,71.4,0.19,2.17,0.09,1h
30,1.5,2.0,bb_mid,7,0.2,True,28,71.4,0.18,5.06,0.03,1h
30,1.5,2.0,bb_mid,5,0.1,True,28,71.4,0.17,1.81,0.09,1h
30,1.2,2.0,atr_3x,3,0.3,True,28,42.9,0.16,10.52,0.01,1h
30,1.5,2.0,bb_mid,5,0.3,True,28,71.4,0.15,5.42,0.03,1h
30,1.5,2.0,bb_mid,3,0.1,True,28,71.4,0.12,1.09,0.11,1h
30,1.2,2.0,atr_3x,5,0.2,True,28,42.9,0.1,11.64,0.01,1h
30,1.2,2.0,bb_mid,7,0.1,True,28,71.4,0.07,2.53,0.03,1h
30,1.2,2.0,bb_mid,5,0.1,True,28,71.4,0.07,1.81,0.04,1h
30,1.2,2.0,bb_mid,3,0.2,True,28,71.4,0.07,2.17,0.03,1h
30,2.0,2.0,atr_2x,3,0.1,True,22,54.5,0.06,1.94,0.03,1h
30,1.2,2.0,bb_mid,3,0.1,True,28,71.4,0.06,1.09,0.05,1h
30,2.0,2.0,atr_2x,5,0.1,True,22,54.5,0.06,3.23,0.02,1h
30,2.0,2.0,atr_2x,3,0.2,True,22,54.5,0.05,3.87,0.01,1h
30,1.2,2.0,bb_mid,3,0.3,True,28,71.4,0.04,3.26,0.01,1h
30,1.5,1.5,atr_3x,3,0.1,True,28,35.7,0.04,3.35,0.01,1h
30,1.2,2.0,bb_mid,5,0.2,True,28,71.4,0.03,3.62,0.01,1h
30,2.0,2.0,atr_2x,7,0.1,True,22,54.5,0.02,4.52,0.01,1h
30,1.2,1.5,atr_3x,3,0.1,True,28,35.7,0.0,3.35,0.0,1h
30,1.5,1.5,atr_3x,5,0.1,True,28,35.7,-0.0,5.53,-0.0,1h
30,2.0,2.0,atr_2x,3,0.3,True,22,54.5,-0.04,5.81,-0.01,1h
30,1.5,1.5,atr_3x,3,0.2,True,28,35.7,-0.04,6.6,-0.01,1h
30,2.0,2.0,bb_mid,3,0.1,True,22,68.2,-0.05,1.19,-0.04,1h
30,1.2,1.5,atr_3x,5,0.1,True,28,35.7,-0.06,5.53,-0.01,1h
30,1.5,2.0,bb_mid,7,0.3,True,28,71.4,-0.08,7.59,-0.01,1h
30,1.2,2.0,bb_mid,7,0.2,True,28,71.4,-0.09,5.06,-0.02,1h
30,2.0,2.0,atr_2x,5,0.2,True,22,54.5,-0.09,6.46,-0.01,1h
30,1.5,1.5,atr_3x,7,0.1,True,28,35.7,-0.09,7.67,-0.01,1h
30,2.0,2.0,bb_mid,5,0.1,True,22,68.2,-0.1,1.99,-0.05,1h
30,1.2,1.5,atr_3x,3,0.2,True,28,35.7,-0.11,6.6,-0.02,1h
30,1.2,2.0,bb_mid,5,0.3,True,28,71.4,-0.13,5.42,-0.02,1h
30,2.0,2.0,bb_mid,3,0.2,True,22,68.2,-0.13,2.38,-0.05,1h
30,1.5,2.0,atr_3x,7,0.2,True,28,42.9,-0.15,16.0,-0.01,1h
30,2.0,2.0,bb_mid,7,0.1,True,22,68.2,-0.16,2.78,-0.06,1h
30,1.2,1.5,atr_3x,7,0.1,True,28,35.7,-0.17,7.67,-0.02,1h
30,1.5,2.0,atr_2x,3,0.1,True,28,53.6,-0.21,2.4,-0.09,1h
30,1.5,1.5,atr_3x,3,0.3,True,28,35.7,-0.22,9.77,-0.02,1h
30,1.2,2.0,atr_2x,3,0.1,True,28,53.6,-0.23,2.4,-0.1,1h
30,2.0,2.0,bb_mid,3,0.3,True,22,68.2,-0.24,3.58,-0.07,1h
30,1.5,2.0,atr_3x,5,0.3,True,28,42.9,-0.28,17.07,-0.02,1h
30,2.0,2.0,bb_mid,5,0.2,True,22,68.2,-0.29,3.98,-0.07,1h
30,1.5,1.5,atr_3x,5,0.2,True,28,35.7,-0.31,10.8,-0.03,1h
30,1.2,2.0,atr_3x,7,0.2,True,28,42.9,-0.31,16.0,-0.02,1h
30,1.2,1.5,atr_3x,3,0.3,True,28,35.7,-0.32,9.77,-0.03,1h
30,2.0,2.0,atr_2x,7,0.2,True,22,54.5,-0.35,9.04,-0.04,1h
