fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,50,2.0,2.0,0.6667,3,0.3,2057,24.6,-83.57,84.12,-0.99,15m
9,21,5.0,2.0,0.6667,3,0.2,3374,20.2,-83.63,83.72,-1.0,15m
12,26,2.0,1.0,0.1429,7,0.1,2586,7.2,-83.76,83.86,-1.0,15m
12,26,2.0,2.0,0.2857,7,0.1,2586,13.5,-83.8,83.8,-1.0,15m
9,26,2.0,2.0,0.6667,3,0.2,2997,25.0,-83.86,84.18,-1.0,15m
12,26,3.0,3.0,0.6,5,0.2,2586,21.0,-83.87,84.63,-0.99,15m
5,26,3.0,3.0,1.0,3,0.2,4012,25.1,-83.96,85.52,-0.98,15m
5,26,5.0,2.0,0.4,5,0.1,4012,15.1,-84.04,84.22,-1.0,15m
5,21,5.0,3.0,0.6,5,0.1,4539,20.6,-84.08,84.33,-1.0,15m
9,50,5.0,1.0,0.3333,3,0.3,2057,9.7,-84.11,84.33,-1.0,15m
5,26,3.0,3.0,0.6,5,0.1,4012,20.5,-84.26,84.49,-1.0,15m
9,21,2.0,2.0,0.4,5,0.1,3374,17.9,-84.3,84.43,-1.0,15m
9,26,2.0,3.0,1.0,3,0.2,2997,29.6,-84.31,84.62,-1.0,15m
5,50,5.0,2.0,0.6667,3,0.3,2800,18.9,-84.4,86.09,-0.98,15m
12,50,2.0,2.0,0.4,5,0.2,1803,16.9,-84.45,84.84,-1.0,15m
9,21,3.0,2.0,0.6667,3,0.2,3374,21.8,-84.52,84.64,-1.0,15m
12,50,3.0,1.0,0.2,5,0.2,1803,6.9,-84.56,84.7,-1.0,15m
12,21,3.0,2.0,0.2857,7,0.1,2904,11.5,-84.57,84.67,-1.0,15m
5,26,5.0,2.0,0.6667,3,0.2,4012,20.8,-84.68,84.88,-1.0,15m
12,50,2.0,1.0,0.3333,3,0.3,1803,13.8,-84.96,85.39,-0.99,15m
