fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,21,5.0,1.0,0.2,5,0.2,850,5.1,-64.12,65.45,-0.98,1h
9,21,2.0,2.0,0.4,5,0.2,850,16.7,-64.21,64.21,-1.0,1h
5,26,3.0,2.0,0.4,5,0.2,1010,13.3,-64.25,68.34,-0.94,1h
12,50,5.0,3.0,1.0,3,0.3,471,15.9,-64.32,66.96,-0.96,1h
9,50,5.0,3.0,0.4286,7,0.2,530,8.9,-64.37,67.86,-0.95,1h
9,26,5.0,3.0,1.0,3,0.2,774,17.8,-64.42,70.9,-0.91,1h
9,50,5.0,1.0,0.1429,7,0.3,530,3.2,-64.45,68.75,-0.94,1h
5,50,2.0,1.0,0.1429,7,0.2,722,6.6,-64.49,64.49,-1.0,1h
5,26,2.0,3.0,1.0,3,0.2,1010,27.9,-64.5,64.9,-0.99,1h
5,26,3.0,3.0,1.0,3,0.2,1010,22.6,-64.62,64.86,-1.0,1h
12,21,2.0,1.0,0.3333,3,0.3,757,12.3,-64.81,64.81,-1.0,1h
5,26,3.0,1.0,0.3333,3,0.3,1010,10.7,-65.0,65.45,-0.99,1h
5,50,5.0,2.0,0.4,5,0.2,722,8.4,-65.07,72.63,-0.9,1h
5,21,2.0,1.0,0.3333,3,0.3,1115,14.8,-65.12,66.61,-0.98,1h
9,26,2.0,2.0,0.4,5,0.2,774,15.4,-65.32,65.88,-0.99,1h
5,21,3.0,2.0,0.6667,3,0.3,1115,20.3,-65.41,67.28,-0.97,1h
12,50,3.0,3.0,0.4286,7,0.2,471,11.3,-65.46,67.45,-0.97,1h
9,50,2.0,1.0,0.1429,7,0.3,530,7.0,-65.81,66.55,-0.99,1h
9,26,2.0,1.0,0.2,5,0.2,774,7.5,-65.98,65.98,-1.0,1h
5,26,5.0,2.0,0.4,5,0.2,1010,11.0,-66.01,73.16,-0.9,1h
9,26,2.0,3.0,1.0,3,0.2,774,27.3,-66.05,66.05,-1.0,1h
9,50,5.0,2.0,0.4,5,0.3,530,8.3,-66.12,70.55,-0.94,1h
